text,is_rumor,user.handle,topic,label,cleaned_tweet,word_count
".....for a cover-up to be successful....you must first discredit the victim.....

#Ferguson",1,wizdom4you,ferguson,rumour,.....for a cover-up to be successful....you must first discredit the victim..... Ferguson,12
#Ferguson #MikeBrown RT @cjayconrod: Day 2 of making bag lunches for protesters &amp; volunteers. http://t.co/nCnHHLMWOB,0,Nettaaaaaaaa,ferguson,not_rumour,Ferguson MikeBrown RT Day 2 of making bag lunches for protesters amp volunteers.,13
7 things to know about the new guy running things in #Ferguson: #RonJohnson http://t.co/Wt7aieJev6 http://t.co/Eqm5mbPBfl,0,TheRoot,ferguson,not_rumour,7 things to know about the new guy running things in Ferguson RonJohnson,13
Do you understand what I'm saying? How had they already determined #MikeBrown was the suspect when the #Ferguson report was written?,1,ReignOfApril,ferguson,rumour,Do you understand what I'm saying? How had they already determined MikeBrown was the suspect when the Ferguson report was written?,21
.@slmpd is not handling the shooting investigation in #Ferguson. We encourage anyone with information to contact @stlcountypd.,0,SLMPD,ferguson,not_rumour,. is not handling the shooting investigation in Ferguson. We encourage anyone with information to contact .,17
A Great Grandmother in #Ferguson came out &amp; stood with the young for #MikeBrown.  This is our city. http://t.co/liKmCfhQ9b,0,PresReed,ferguson,not_rumour,A Great Grandmother in Ferguson came out amp stood with the young for MikeBrown. This is our city.,18
"2nd police-involved shooting reported in #Ferguson, Mo., overnight http://t.co/VezLQ498BZ",1,HuffingtonPost,ferguson,rumour,"2nd police-involved shooting reported in Ferguson, Mo., overnight",8
The #Ferguson Solution. My thoughts… http://t.co/7t2SafQeVs RT!,0,UncleRUSH,ferguson,not_rumour,The Ferguson Solution. My thoughts RT!,6
#BREAKING first official news release from #Ferguson PD since death of #MikeBrown @kmov http://t.co/Z27k2DOm7J,0,LauraKHettiger,ferguson,not_rumour,BREAKING first official news release from Ferguson PD since death of MikeBrown,12
I'm NOT believing this story because I know how the police lie and will keep lying and will organize together AND LIE. #MIKEBROWN #Ferguson,1,Nettaaaaaaaa,ferguson,rumour,I'm NOT believing this story because I know how the police lie and will keep lying and will organize together AND LIE. MIKEBROWN Ferguson,24
A woman in #Ferguson was shot in head last night and released this selfie. Conflicting reports of how it happened: http://t.co/25WX6EkquG,1,MichaelSkolnik,ferguson,rumour,A woman in Ferguson was shot in head last night and released this selfie. Conflicting reports of how it happened,20
"The #Ferguson police dept didn't say ""murdered"" of course. Cops never ""murder"" people. Black people just ""are shot"" in proximity of cops",0,mollycrabapple,ferguson,not_rumour,"The Ferguson police dept didn't say ""murdered"" of course. Cops never ""murder"" people. Black people just ""are shot"" in proximity of cops",22
I would suggest that the #Ferguson Police department stop jamming live streams and communications immediately.,0,Anon2earth,ferguson,not_rumour,I would suggest that the Ferguson Police department stop jamming live streams and communications immediately.,15
"AG Eric Holder called Ron Johnson this afternoon, called approach a “model of community-based policing.” #ferguson",0,ryanjreilly,ferguson,not_rumour,"AG Eric Holder called Ron Johnson this afternoon, called approach a model of community-based policing. ferguson",16
"If Mike Brown was engaged in a robbery before being shot, why isn't his alleged accomplice under arrest? #Ferguson http://t.co/upMLU4bbK4",1,stevesilberman,ferguson,rumour,"If Mike Brown was engaged in a robbery before being shot, why isn't his alleged accomplice under arrest? Ferguson",19
"""To protect and serve"" has become ""To harass and shoot""
#Ferguson",0,TheGoodGodAbove,ferguson,not_rumour,"""To protect and serve"" has become ""To harass and shoot"" Ferguson",11
"Police started arresting ppl, ordering everyone to disperse. I saw no violence from protesters. @vicenews #Ferguson http://t.co/EwaQF0qlLV",0,alicesperi,ferguson,not_rumour,"Police started arresting ppl, ordering everyone to disperse. I saw no violence from protesters. Ferguson",15
In what world do you let a cop who killed someone leave town? http://t.co/T0A3rn2PeL #Ferguson,1,AngryBlackLady,ferguson,rumour,In what world do you let a cop who killed someone leave town? Ferguson,14
"Lots of people -- some prayerful, some sad, some angry -- have gathered outside the #Ferguson police headquarters http://t.co/KfbHCGNrzk",0,AntonioFrench,ferguson,not_rumour,"Lots of people -- some prayerful, some sad, some angry -- have gathered outside the Ferguson police headquarters",18
"I asked PD about charges that ppl were tear gassed on their porches. Said ""we were too. Depends on how wind is blowing."" #ferguson",0,jelani9,ferguson,not_rumour,"I asked PD about charges that ppl were tear gassed on their porches. Said ""we were too. Depends on how wind is blowing."" ferguson",24
Not just Mike Brown… Second police shooting in #Ferguson leaves man in critical condition http://t.co/uZpgcJK0bB,1,GlobalGrind,ferguson,rumour,Not just Mike Brown Second police shooting in Ferguson leaves man in critical condition,14
"The info given today seems to line up with this witness account, even the alleged theft: http://t.co/7hjBIrf1a3

#Ferguson #MikeBrown",1,AntonioFrench,ferguson,rumour,"The info given today seems to line up with this witness account, even the alleged theft Ferguson MikeBrown",18
The protestors have started marching into a neighborhood. Police still standing here. #Ferguson #MichaelBrown http://t.co/2CFDkmtObA,0,EliKMBC,ferguson,not_rumour,The protestors have started marching into a neighborhood. Police still standing here. Ferguson MichaelBrown,14
"The #Ferguson shooting shows that being passive leads 2 more injustice. If a Black cop shot an unarmed white teen, Ferguson would be on fire",0,tariqnasheed,ferguson,not_rumour,"The Ferguson shooting shows that being passive leads 2 more injustice. If a Black cop shot an unarmed white teen, Ferguson would be on fire",25
"No, this isn't Iraq or Gaza or Syria. This is the United States of America. #Ferguson #WTF (via @GerryDuggan) http://t.co/BcxvWjCW5N",0,Panger2014,ferguson,not_rumour,"No, this isn't Iraq or Gaza or Syria. This is the United States of America. Ferguson WTF via",18
PHOTOS: Americans across the country hold vigil for Michael Brown http://t.co/ARiaNz0b30 #NMOS14 #Ferguson http://t.co/l3mhbzJ139,0,Newsweek,ferguson,not_rumour,PHOTOS Americans across the country hold vigil for Michael Brown NMOS14 Ferguson,12
#Ferguson Chief confirmed name of officer who shot #MichaelBrown is Darren Wilson. @ksdknews,1,YourAnonNews,ferguson,rumour,Ferguson Chief confirmed name of officer who shot MichaelBrown is Darren Wilson.,12
"there is #Ferguson (#USA) not #Syria...#journalists was arrested,protesters was raided
#FergusonRiot 
#OccupyFerguson http://t.co/6HUtNiw1fW",0,DIBHakanFidan,ferguson,not_rumour,"there is Ferguson USA not Syria...journalists was arrested,protesters was raided FergusonRiot OccupyFerguson",12
"If Dorian Johnson is a suspect in a robbery that justified #DarrenWilson killing #MikeBrown, why hasn't Dorian been arrested? #Ferguson",1,ReignOfApril,ferguson,rumour,"If Dorian Johnson is a suspect in a robbery that justified DarrenWilson killing MikeBrown, why hasn't Dorian been arrested? Ferguson",20
"Remembering our friend Robin Williams, Updates on #Ferguson and #MikeBrown http://t.co/QBQJAuhb4v",0,CitizenRadio,ferguson,not_rumour,"Remembering our friend Robin Williams, Updates on Ferguson and MikeBrown",10
Right now in downtown Clayton in front of the Buzz Westfall Justice Center. #ferguson https://t.co/KguCSJuCZ6,0,AntonioFrench,ferguson,not_rumour,Right now in downtown Clayton in front of the Buzz Westfall Justice Center. ferguson,14
"Dear media:
If Michael Brown's race is mentioned in a news report, so should officer Darren Wilson's race. #Ferguson",0,joseiswriting,ferguson,not_rumour,"Dear media If Michael Brown's race is mentioned in a news report, so should officer Darren Wilson's race. Ferguson",19
Better Family life out here in the #FERGUSON community offering therapy for the residents of Canfield #MikeBrown http://t.co/SIiRImomBP,0,Nettaaaaaaaa,ferguson,not_rumour,Better Family life out here in the FERGUSON community offering therapy for the residents of Canfield MikeBrown,17
"*IF* the report was written same day as the shooting, as bungling as #Ferguson cops have been, we're to believe they had #MikeBrown's name?",1,ReignOfApril,ferguson,rumour,"IF the report was written same day as the shooting, as bungling as Ferguson cops have been, we're to believe they had MikeBrown's name?",24
"#Ferguson ""He fit the description"" means ""I can't tell black people apart"" means ""I never look at their faces or their humanity.""",0,sigridellis,ferguson,not_rumour,"Ferguson ""He fit the description"" means ""I can't tell black people apart"" means ""I never look at their faces or their humanity.""",22
Dogs? In 2014? #Ferguson RT @AntonioFrench: Right now in #Ferguson MO following the killing of 17-year-old #MikeBrown http://t.co/iniDpLhVgo,0,BunBTrillOG,ferguson,not_rumour,Dogs? In 2014? Ferguson RT Right now in Ferguson MO following the killing of 17-year-old MikeBrown,16
"They wanted u 2 believe that #TrayvonMartin was a criminal, #EricGarner a criminal, #RenishaMcBride a thief, &amp; now #MikeBrown #Ferguson",1,PastorSilver,ferguson,rumour,"They wanted u 2 believe that TrayvonMartin was a criminal, EricGarner a criminal, RenishaMcBride a thief, amp now MikeBrown Ferguson",20
"Moments ago, in #Ferguson RT @BmoreConetta: State senator Maria Chapelle Nadal taken into police custody",0,YourAnonNews,ferguson,not_rumour,"Moments ago, in Ferguson RT State senator Maria Chapelle Nadal taken into police custody",14
Remember the chief of #Ferguson police said that they covered the body and sealed the crime scene right away. Lying again.,0,TheAnonMessage2,ferguson,not_rumour,Remember the chief of Ferguson police said that they covered the body and sealed the crime scene right away. Lying again.,21
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,1,WyzeChef,ferguson,rumour,The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. ferguson,19
now shameful #ferguson police say Brown wasn't even a robbery suspect when he was shot. he was just an unarmed kid walking down the street.,1,thelittleidiot,ferguson,rumour,now shameful ferguson police say Brown wasn't even a robbery suspect when he was shot. he was just an unarmed kid walking down the street.,25
This is the police presence at a peaceful protest - in the USA. #Ferguson right NOW!!  WTF!!! http://t.co/PzBjoRoale,0,ImranHSarker,ferguson,not_rumour,This is the police presence at a peaceful protest - in the USA. Ferguson right NOW!! WTF!!!,17
"Police told protesters to get out of street, they instead got on knees and said, ""Hands up! Don't shoot!"" #Ferguson http://t.co/XFpEsXBwM3",0,RayDowns,ferguson,not_rumour,"Police told protesters to get out of street, they instead got on knees and said, ""Hands up! Don't shoot!"" Ferguson",20
BREAKING: AG Eric Holder has instructed attorneys in the department's civil rights division to monitor developments in #Ferguson. -@AP,0,michaelcalhoun,ferguson,not_rumour,BREAKING AG Eric Holder has instructed attorneys in the department's civil rights division to monitor developments in Ferguson. -,19
No arrests last night in #Ferguson (per @BreakingNews),0,MichaelSkolnik,ferguson,not_rumour,No arrests last night in Ferguson per,7
"St. Louis Co police confirm female shot in head in 1300 bl Highmont, near QT.  Appears to be drive-by shooting. #ferguson",0,valeriehahn,ferguson,not_rumour,"St. Louis Co police confirm female shot in head in 1300 bl Highmont, near QT. Appears to be drive-by shooting. ferguson",21
Family of #MichaelBrown talks about his life: http://t.co/kIye34DLiU. #STL #Ferguson #MikeBrown http://t.co/GJgipAsWGV,0,RiverfrontTimes,ferguson,not_rumour,Family of MichaelBrown talks about his life STL Ferguson MikeBrown,10
You can say what you want about #MikeBrown but that doesn't make him guilty. That police officer though? He killed him. #Ferguson,0,elonjames,ferguson,not_rumour,You can say what you want about MikeBrown but that doesn't make him guilty. That police officer though? He killed him. Ferguson,22
LAPD kills young black man days after #Ferguson shooting http://t.co/3uEQTOPBWo http://t.co/gfJixdRY8t,0,RT_com,ferguson,not_rumour,LAPD kills young black man days after Ferguson shooting,9
Homeland Security has given $34 billion to local police to militarize in the name of 'counterterrorism.' http://t.co/2kHhe0O71G #Ferguson,0,thenation,ferguson,not_rumour,Homeland Security has given 34 billion to local police to militarize in the name of 'counterterrorism.' Ferguson,17
"""Your right to demonstrate is not being denied."" Says dude in a Tank with snipers. #Ferguson",0,elonjames,ferguson,not_rumour,"""Your right to demonstrate is not being denied."" Says dude in a Tank with snipers. Ferguson",16
"#NMOS14 demonstrators holding up signs right now at Washington, DC's Malcolm X Park: #Ferguson http://t.co/s3nDHSeH8o V 
@news_2_share",0,AnonymousPress,ferguson,not_rumour,"NMOS14 demonstrators holding up signs right now at Washington, DC's Malcolm X Park Ferguson V",15
Michael Brown DID NOT STEAL ANYTHING!!!!! It has just been reported that he didn't steal anything #FergusonShooting #Ferguson,1,Virtuous_QueenT,ferguson,rumour,Michael Brown DID NOT STEAL ANYTHING!!!!! It has just been reported that he didn't steal anything FergusonShooting Ferguson,18
“When will young people of color's lives matter when they are alive?” -  @MichaelSkolnik #Ferguson http://t.co/NM5UsKgPVm,0,ItsDLeon,ferguson,not_rumour,When will young people of color's lives matter when they are alive? - Ferguson,14
"I'm so tired of society making black people defend themselves, even from under the grave. #Ferguson #MikeBrown",0,PrestonMitchum,ferguson,not_rumour,"I'm so tired of society making black people defend themselves, even from under the grave. Ferguson MikeBrown",17
so if he was with #DorianJohnson at the robbery why wasn't he in custody? All media outlets interviewed him before the police #Ferguson,1,MichaelaAngelaD,ferguson,rumour,so if he was with DorianJohnson at the robbery why wasn't he in custody? All media outlets interviewed him before the police Ferguson,23
"A message for #Ferguson, from #Palestine #Gaza http://t.co/VZtLCYyZnu",0,ResistanceER,ferguson,not_rumour,"A message for Ferguson, from Palestine Gaza",7
"One pattern of the last few days: After police move the media out of the area, they become more heavy-handed and violent. #Ferguson",0,AntonioFrench,ferguson,not_rumour,"One pattern of the last few days After police move the media out of the area, they become more heavy-handed and violent. Ferguson",23
So #Ferguson police want me to believe #MikeBrown tried to get into a police car and wrestle the officer's gun away. I'm gonna need video.,0,TLaTela,ferguson,not_rumour,So Ferguson police want me to believe MikeBrown tried to get into a police car and wrestle the officer's gun away. I'm gonna need video.,25
"It's a lot more quiet here at #qt as Capt. Johnson speaks. One guy just yelled ""we want answers."" #ferguson #ksdk http://t.co/XpWHqqvzl6",0,JohnHenryKSDK,ferguson,not_rumour,"It's a lot more quiet here at qt as Capt. Johnson speaks. One guy just yelled ""we want answers."" ferguson ksdk",21
Police murder another unarmed 17 yr old blk kid &amp; police show up like this. I can't take it! #Ferguson #WeAreTargets http://t.co/RuZ8YAgGPr,0,SoulRevision,ferguson,not_rumour,Police murder another unarmed 17 yr old blk kid amp police show up like this. I can't take it! Ferguson WeAreTargets,21
"Hey Obama &amp; FBI Here's A BIG LEAD 4 U! Look what's being handed out 2 #Ferguson Rioters, talk 2 the Sponsors!

#tcot http://t.co/wJlOkoUPFc",0,AmyMek,ferguson,not_rumour,"Hey Obama amp FBI Here's A BIG LEAD 4 U! Look what's being handed out 2 Ferguson Rioters, talk 2 the Sponsors! tcot",23
"""Please don't let me die."" #kimanigray #lastwords #policeagression #ferguson #michealbrown http://t.co/9oZNLJHg0n",0,shebe86,ferguson,not_rumour,"""Please don't let me die."" kimanigray lastwords policeagression ferguson michealbrown",10
"#ThatAwesomeMoment when #America comes together as one in the face of adversity.

#Ferguson #NMOS14 #MikeBrown #p2 http://t.co/aQtJfINkoA",0,EricWolfson,ferguson,not_rumour,ThatAwesomeMoment when America comes together as one in the face of adversity. Ferguson NMOS14 MikeBrown p2,16
Protestors have packed the lobby of the #Ferguson police headquarters. Not being let into the press confere... https://t.co/auVlJeqMoI,0,AntonioFrench,ferguson,not_rumour,Protestors have packed the lobby of the Ferguson police headquarters. Not being let into the press confere...,17
#Ferguson protestors have shut down a major intersection  https://t.co/2sLJdYKrP4,0,Dreamdefenders,ferguson,not_rumour,Ferguson protestors have shut down a major intersection,8
Many police officers today operate from fear and prejudice. That's dangerous when you have the power to take a life. #Ferguson,0,TonyGaskins,ferguson,not_rumour,Many police officers today operate from fear and prejudice. That's dangerous when you have the power to take a life. Ferguson,21
"“When you dress police up like soldiers, they start thinking like soldiers. And soldiers engage an enemy.” http://t.co/PtrZIIiIHb #Ferguson",0,thenation,ferguson,not_rumour,"When you dress police up like soldiers, they start thinking like soldiers. And soldiers engage an enemy. Ferguson",18
People got even angrier after the admission that the #Ferguson store theft had nothing to do with why Brown was stopped by Wilson.,1,jelani9,ferguson,rumour,People got even angrier after the admission that the Ferguson store theft had nothing to do with why Brown was stopped by Wilson.,23
#ferguson police engaged in character assassination to cover up actual assassination. you. simply. don't. shoot. unarmed. teenagers. EVER.,1,thelittleidiot,ferguson,rumour,ferguson police engaged in character assassination to cover up actual assassination. you. simply. don't. shoot. unarmed. teenagers. EVER.,18
For those not in #Ferguson: what questions do you still have? Are their angles/content you want explored haven't seen yet?,0,WesleyLowery,ferguson,not_rumour,For those not in Ferguson what questions do you still have? Are their angles content you want explored haven't seen yet?,21
The anger and tension is definitely worse than last night. #Ferguson,0,AntonioFrench,ferguson,not_rumour,The anger and tension is definitely worse than last night. Ferguson,11
"Black folks deserve a more honest account of racial politics than 'it's all love, overlook color, and give peace a chance.'  #Ferguson",0,ProfessorCrunk,ferguson,not_rumour,"Black folks deserve a more honest account of racial politics than 'it's all love, overlook color, and give peace a chance.' Ferguson",22
"Dont let irrational thoughts lead you,Dr. King's non violent movement got results. What has violence ever gotten us?#Ferguson #KeepingItReal",0,TheRevAl,ferguson,not_rumour,"Dont let irrational thoughts lead you,Dr. King's non violent movement got results. What has violence ever gotten us?Ferguson KeepingItReal",19
200 cops in riot gear in #ferguson because there is a prayer circle and a concerned compassionate community,1,rtgarden,ferguson,rumour,200 cops in riot gear in ferguson because there is a prayer circle and a concerned compassionate community,18
Exactly how often do police shoot unarmed black men? http://t.co/m5X6ICFtdv #Ferguson http://t.co/elWTCmN3ZN,0,MotherJones,ferguson,not_rumour,Exactly how often do police shoot unarmed black men? Ferguson,10
Police of #Ferguson murdered a boy in cold blood. Now they're spinning the story &amp; intimidating the community into silence.,0,JChiron18,ferguson,not_rumour,Police of Ferguson murdered a boy in cold blood. Now they're spinning the story amp intimidating the community into silence.,20
Captain America is Black: Man throwing a tear gas canister back at police in #Ferguson. (Photo by @kodacohen.) http://t.co/diHnTVojtu,0,saladinahmed,ferguson,not_rumour,Captain America is Black Man throwing a tear gas canister back at police in Ferguson. Photo by .,18
There is a dangerous socioecon war occurring in the US. We MUST use our collective voice &amp; VOTE. #UniteBlue #Ferguson http://t.co/6P3Le9sHBL,0,TruthfulOrator,ferguson,not_rumour,There is a dangerous socioecon war occurring in the US. We MUST use our collective voice amp VOTE. UniteBlue Ferguson,20
4 arrested in Times Square after march supporting #Ferguson http://t.co/I40SlR3Jbm #NMOS14 http://t.co/QRT7VzEiRe,0,Newsweek,ferguson,not_rumour,4 arrested in Times Square after march supporting Ferguson NMOS14,10
"Photo taken by @FroGoddess ""thanks for the advice #Palestine"" - #Ferguson #STL #MikeBrown http://t.co/UkfKu2Zzdl",0,Nettaaaaaaaa,ferguson,not_rumour,"Photo taken by ""thanks for the advice Palestine"" - Ferguson STL MikeBrown",12
calling the neighbors a mob = dehumanizing a community to justify all future wrongdoing. #mikebrown #ferguson,0,dopegirlfresh,ferguson,not_rumour,calling the neighbors a mob dehumanizing a community to justify all future wrongdoing. mikebrown ferguson,15
"No matter what COLOR you are...the murder by cop in #Ferguson is WRONG.  Let's stand together, do NOT let them divide us.",0,corruptcopsTX,ferguson,not_rumour,"No matter what COLOR you are...the murder by cop in Ferguson is WRONG. Let's stand together, do NOT let them divide us.",22
"Asked why he released surveillance video of robbery, Chief Jackson responds, ""because the press asked for it."" #MikeBrown #Ferguson",1,tjholmes,ferguson,rumour,"Asked why he released surveillance video of robbery, Chief Jackson responds, ""because the press asked for it."" MikeBrown Ferguson",19
Just did a google map search. There are 2 Quick Trips in #Ferguson and they are on opposite ends of the town. Did #MikeBrown teleport?,1,DreadlockDipset,ferguson,rumour,Just did a google map search. There are 2 Quick Trips in Ferguson and they are on opposite ends of the town. Did MikeBrown teleport?,25
Haven’t seen a police chief run from a microphone that fast since Commissioner Gordon said the Joker was threatening Gotham City #Ferguson,0,alpha1906,ferguson,not_rumour,Havent seen a police chief run from a microphone that fast since Commissioner Gordon said the Joker was threatening Gotham City Ferguson,22
"On some Tiananmen shit. RT @sebwalker: Military-style police: 3 APCs, ~100 officers, high-powered rifles #Ferguson http://t.co/JK0ZBrnEIO",0,xuhulk,ferguson,not_rumour,"On some Tiananmen shit. RT Military-style police 3 APCs, 100 officers, high-powered rifles Ferguson",14
RT @Smith83K This Cartoon Says It All: via @BennettCartoons via Chattanooga Times Free Press #Ferguson #UniteBlue #KY http://t.co/TwEej9WWme,0,UniteBlueKY,ferguson,not_rumour,This Cartoon Says It All via via Chattanooga Times Free Press Ferguson UniteBlue KY,14
"This image is unreal. Cops in #Ferguson dressed &amp; armed for war, confronting a lone protestor http://t.co/QpEZQ7mPXq http://t.co/UUP2oXY6qf",0,NikkiWoods,ferguson,not_rumour,"This image is unreal. Cops in Ferguson dressed amp armed for war, confronting a lone protestor",16
There will be no #BlackOut or Censoring The Global Community from witnessing this #HUMAN travesty #Unity #Ferguson http://t.co/LcOVHIHivD,0,MCHammer,ferguson,not_rumour,There will be no BlackOut or Censoring The Global Community from witnessing this HUMAN travesty Unity Ferguson,17
Amerika appears to be awash in all manner of #terrorism. Much of it state-sponsored. #Ferguson #MikeBrown #Racism #p2 http://t.co/PqIKIbVGtf,0,bjork55,ferguson,not_rumour,Amerika appears to be awash in all manner of terrorism. Much of it state-sponsored. Ferguson MikeBrown Racism p2,18
She gets it. Why can't everyone else? #Ferguson #Equality #MikeBrown http://t.co/bIqHPWfdtf,0,XLNB,ferguson,not_rumour,She gets it. Why can't everyone else? Ferguson Equality MikeBrown,10
"What are #Ferguson Police hiding about ""drive by"" shooting of black woman recording last night's action? http://t.co/wfuDYm9q27 #OpFerguson",1,occbaystreet,ferguson,rumour,"What are Ferguson Police hiding about ""drive by"" shooting of black woman recording last night's action? OpFerguson",17
Police chief said officer who shot Brown didn't know about any robbery #ferguson,1,gabegutierrez,ferguson,rumour,Police chief said officer who shot Brown didn't know about any robbery ferguson,13
"""Your right to assemble is not being denied."" Police are telling #Ferguson residents now that everything is totally cool. It's not.",0,YourAnonNews,ferguson,not_rumour,"""Your right to assemble is not being denied."" Police are telling Ferguson residents now that everything is totally cool. It's not.",21
"At the end of the day, shooting an unarmed man who is surrendering is a crime &amp; the person who we know did it isn't in custody. #ferguson",0,ZerlinaMaxwell,ferguson,not_rumour,"At the end of the day, shooting an unarmed man who is surrendering is a crime amp the person who we know did it isn't in custody. ferguson",28
This puts it all in perspective. #Ferguson #MikeBrown https://t.co/1TDLeoJpIF,0,syndicalisms,ferguson,not_rumour,This puts it all in perspective. Ferguson MikeBrown,8
"Protesters march peacefully alongside state troopers in #Ferguson: http://t.co/qqiQ0XKDRN (Scott Olson, Getty Images) http://t.co/D6DKEK0z5n",0,USATODAY,ferguson,not_rumour,"Protesters march peacefully alongside state troopers in Ferguson Scott Olson, Getty Images",12
RT @freegcf: RT @organizemo: @OpFerguson PLS RT! Jail support info for ppl arrested at #mikebrown rallies. #ferguson http://t.co/GRJvO1dAlp,0,Occupied_Nation,ferguson,not_rumour,RT PLS RT! Jail support info for ppl arrested at mikebrown rallies. ferguson,13
"Police fire tear gas at protestors for the third night in a row in Ferguson, Mo. #Ferguson #MikeBrown http://t.co/BEoZT5yjkU",0,kodacohen,ferguson,not_rumour,"Police fire tear gas at protestors for the third night in a row in Ferguson, Mo. Ferguson MikeBrown",18
BOMBSHELL: #Ferguson chief says the police officer might not have even known about the robbery when he shot and killed Michael Brown.,1,michaelcalhoun,ferguson,rumour,BOMBSHELL Ferguson chief says the police officer might not have even known about the robbery when he shot and killed Michael Brown.,22
"Most-shared #Ferguson news images, as published on @mashable 
http://t.co/EG1uF1y5dO
LINK: http://t.co/LSOpxeYLCt http://t.co/bMjf7TjtLP",0,TwitterData,ferguson,not_rumour,"Most-shared Ferguson news images, as published on LINK",8
"PAY ATTENTION as ""teen"" becomes ""man,"" ""community"" becomes ""mob,"" and ""murder"" becomes ""alleged shooting."" #Ferguson #medialiteracy",0,lolitasaywhat,ferguson,not_rumour,"PAY ATTENTION as ""teen"" becomes ""man,"" ""community"" becomes ""mob,"" and ""murder"" becomes ""alleged shooting."" Ferguson medialiteracy",16
Another account of what happened to #MikeBrown #JusticeForMikeBrown http://t.co/sOD2olFYwp #STL #FERGUSON,1,Nettaaaaaaaa,ferguson,rumour,Another account of what happened to MikeBrown JusticeForMikeBrown STL FERGUSON,10
