text,is_rumor,user.handle,topic,label,cleaned_tweet,word_count
Challenge to Kunstmuseum Bernby cousin of #Gurlitt should not affected decision to accept the gift of artworks.,0,meddybln,gurlitt,not_rumour,Challenge to Kunstmuseum Bernby cousin of Gurlitt should not affected decision to accept the gift of artworks.,17
Swiss museum decides to accept Gurlitt Nazi-era art trove: A Swiss museum has accepted the bequest of a large ... http://t.co/5pnmb8ZiNq,1,dw_germany,gurlitt,rumour,Swiss museum decides to accept Gurlitt Nazi-era art trove A Swiss museum has accepted the bequest of a large ...,20
Swiss Museum will take part in provenance research of #Gurlitt collection with the goal of swiftly clarifying questions re Nazi-looted art,0,meddybln,gurlitt,not_rumour,Swiss Museum will take part in provenance research of Gurlitt collection with the goal of swiftly clarifying questions re Nazi-looted art,21
Gurlitt Collection Accepted by Kunstmuseum Bern—details from the announcement in Berlin: http://t.co/2oJndsNCwS,1,AlexanderForbes,gurlitt,rumour,Gurlitt Collection Accepted by Kunstmuseum Berndetails from the announcement in Berlin,11
Regarding the Gurlitt collection Schäublin says their own research centre at the Kunstmuseum Bern must be considered.,0,sauterne,gurlitt,not_rumour,Regarding the Gurlitt collection Schublin says their own research centre at the Kunstmuseum Bern must be considered.,17
[NYT Art &amp; Design] ArtsBeat: Cousin of Cornelius Gurlitt Challenges Will That Leaves Collection to Swiss Museum http://t.co/AjkODM7uKJ,0,ArtsAlertz,gurlitt,not_rumour,NYT Art amp Design ArtsBeat Cousin of Cornelius Gurlitt Challenges Will That Leaves Collection to Swiss Museum,17
Swiss museum accepts part of Nazi art trove http://t.co/mJdcvQ6h2I,1,kanishkx,gurlitt,rumour,Swiss museum accepts part of Nazi art trove,8
Swiss museum accepts looted Nazi art: Kunstmuseum Bern will try to return any stolen art to rightf... http://t.co/2kTYOPvZGd #BogardThat,1,nine_oh,gurlitt,rumour,Swiss museum accepts looted Nazi art Kunstmuseum Bern will try to return any stolen art to rightf... BogardThat,18
#CorneliusGurlitt cousin lodges direct claim for #MunichArtTrove Read the news @Artlyst http://t.co/vwfKePTHkw http://t.co/kTW9qZSzCN,0,Artlyst,gurlitt,not_rumour,CorneliusGurlitt cousin lodges direct claim for MunichArtTrove Read the news,10
Swiss museum will receive priceless collection of long-hidden Gurlitt art trove http://t.co/dKN7MAWLj0,1,CTVNews,gurlitt,rumour,Swiss museum will receive priceless collection of long-hidden Gurlitt art trove,11
Bern to announce Gurlitt bequest decision on Monday in Berlin,0,CathyHickley,gurlitt,not_rumour,Bern to announce Gurlitt bequest decision on Monday in Berlin,10
Tainted #Gurlitt collection should be sold with profits going to Jewish organizations. #WWII via .@erynecki  http://t.co/DYXr982FFR,0,jeffwilliams2x2,gurlitt,not_rumour,Tainted Gurlitt collection should be sold with profits going to Jewish organizations. WWII via .,15
Gurlitt's Museum Bequest Is Challenged http://t.co/a470VzWNhS #ArtCrimes,0,cmichaelsartlaw,gurlitt,not_rumour,Gurlitt's Museum Bequest Is Challenged ArtCrimes,6
Franz Marc: Horses... Update-#Gurlitt Nazi-Tainted #Art Trove- http://t.co/LFzBPKJGSJ via @WSJ http://t.co/1HyavrYiyb http://t.co/pqskHOWrHc,0,IRequireArt,gurlitt,not_rumour,Franz Marc Horses... Update-Gurlitt Nazi-Tainted Art Trove- via,8
Swiss museum to say today whether it accepts Nazi-era art hoard @AFP http://t.co/ZrnSMxC4YO #Gurlitt,0,doberah,gurlitt,not_rumour,Swiss museum to say today whether it accepts Nazi-era art hoard Gurlitt,12
Swiss museum confirms it will take on #Gurlitt collection,1,connollyberlin,gurlitt,rumour,Swiss museum confirms it will take on Gurlitt collection,9
Stay tuned. Cornelius Gurlitt's overlooked heirs want control of his Nazi-era 'degenerate art' estate http://t.co/VtkOK07dhj via @dw_english,0,artrecovery,gurlitt,not_rumour,Stay tuned. Cornelius Gurlitt's overlooked heirs want control of his Nazi-era 'degenerate art' estate via,15
‘The Gurlitt collection should be sold to benefit Jewish organisations’ - The Art Newspaper http://t.co/DZLCSAoGIp,0,helen_whittle,gurlitt,not_rumour,The Gurlitt collection should be sold to benefit Jewish organisations - The Art Newspaper,14
And the accord on the Nazi-era art hoard of Cornelius Gurlitt is signed http://t.co/G9YHmtyCjT,1,doberah,gurlitt,rumour,And the accord on the Nazi-era art hoard of Cornelius Gurlitt is signed,13
#Gurlitt Bern museum accepts controversial art hoard - SWI swissinfo.ch http://t.co/B0udLwiK1J @swisscenter @fteuscher,1,Peter_Schibli,gurlitt,rumour,Gurlitt Bern museum accepts controversial art hoard - SWI swissinfo.ch,10
Swiss Museum Will Accept Gurlitt Art Trove http://t.co/rAstSmuwYP,1,rogab314,gurlitt,rumour,Swiss Museum Will Accept Gurlitt Art Trove,7
Chris Marinello commenting on the #Gurlitt case on @BBCr4today - listen now http://t.co/M1r4FKnS0f,0,artrecovery,gurlitt,not_rumour,Chris Marinello commenting on the Gurlitt case on - listen now,11
Nice to see @MaryLaneWSJ's scoop confirmed: Swiss Museum accepts Gurlitt collection http://t.co/oA7gMlmuzk by @berlinfraut &amp; @HarrietTorry,1,BBWSJ,gurlitt,rumour,Nice to see 's scoop confirmed Swiss Museum accepts Gurlitt collection by amp,13
Family claims #CorneliusGurlitt was mentally unfit. Read the news @Artlyst http://t.co/1tmcwtUYC8 http://t.co/tfH3caD1EP,1,Artlyst,gurlitt,rumour,Family claims CorneliusGurlitt was mentally unfit. Read the news,9
Swiss museum accepts looted Nazi art http://t.co/gxqAmjNSoV  #historical painful memories 70 years later. #NeverForget,1,WhyNowProject,gurlitt,rumour,Swiss museum accepts looted Nazi art historical painful memories 70 years later. NeverForget,13
.@KunstmuseumBern goes to Berlin today. http://t.co/P2OPRLlKev #Gurlitt,0,KatharinaBart,gurlitt,not_rumour,. goes to Berlin today. Gurlitt,6
Swiss museum will accept Gurlitt art trove: A Swiss museum agreed on Monday to accept a priceless collection o... http://t.co/bFjWwPvjHS,1,SocInNashville,gurlitt,rumour,Swiss museum will accept Gurlitt art trove A Swiss museum agreed on Monday to accept a priceless collection o...,19
#Gurlitt's overlooked heirs want control of his Nazi-era 'degenerate art' estate http://t.co/tmjMjzr5Zr http://t.co/jk0ij9ZmDy,0,dw_culture,gurlitt,not_rumour,Gurlitt's overlooked heirs want control of his Nazi-era 'degenerate art' estate,11
Swiss art museum accepts artworks bequeathed by late art dealer Gurlitt http://t.co/4euSXR3Agm,1,WSJbreakingnews,gurlitt,rumour,Swiss art museum accepts artworks bequeathed by late art dealer Gurlitt,11
Swiss Museum: #Gurlitt collection will be researched according to Washington Principles; looted works will be restituted.,0,meddybln,gurlitt,not_rumour,Swiss Museum Gurlitt collection will be researched according to Washington Principles looted works will be restituted.,16
"Gurlitt case:   The German Minister of Justice says Switzerland is the "" right place "" for the disputed collection.",1,sauterne,gurlitt,rumour,"Gurlitt case The German Minister of Justice says Switzerland is the "" right place "" for the disputed collection.",19
According to psychiatric evaluation #Gurlitt not mentally fit to write will bequeathing paintings to museum http://t.co/EF3WSuyVPT,1,jeffwilliams2x2,gurlitt,rumour,According to psychiatric evaluation Gurlitt not mentally fit to write will bequeathing paintings to museum,15
"Swiss museum close to accepting Gurlitt bequest, returning any Nazi-looted pieces http://t.co/q0vQkval2k via @WSJ",1,smithjenBK,gurlitt,rumour,"Swiss museum close to accepting Gurlitt bequest, returning any Nazi-looted pieces via",12
Swiss museum to decide future of Gurlitt art trove - http://t.co/MXd15JWhWM,0,ynetnews,gurlitt,not_rumour,Swiss museum to decide future of Gurlitt art trove -,10
Live Streaming link for Joint Press Conference on Cornelius Gurlitt estate.  http://t.co/Hm8Q6SyHZv,0,sauterne,gurlitt,not_rumour,Live Streaming link for Joint Press Conference on Cornelius Gurlitt estate.,11
Swiss museum: No works in #Gurlitt collection that are or might be looted will enter the Bern collection. Task force will cont. research,0,meddybln,gurlitt,not_rumour,Swiss museum No works in Gurlitt collection that are or might be looted will enter the Bern collection. Task force will cont. research,23
"Another terrific story by @MaryLaneWSJ, chronicler of the Nazi-Gurlitt art saga. http://t.co/2n9SEYKCYR",1,maloneyfiles,gurlitt,rumour,"Another terrific story by , chronicler of the Nazi-Gurlitt art saga.",11
Germany - Will of Munich recluse who left suspected Nazi-looted art to museum called into question: http://t.co/Eihf71h9Bw via @Telegraph,0,STEPSociety,gurlitt,not_rumour,Germany - Will of Munich recluse who left suspected Nazi-looted art to museum called into question via,17
"Funny twist in the Gurlitt donation to the Kunstmuseum Bern: The head of the Belvedere Museum in Vienna, which... http://t.co/lqTpkYSgAX",0,plunderedart,gurlitt,not_rumour,"Funny twist in the Gurlitt donation to the Kunstmuseum Bern The head of the Belvedere Museum in Vienna, which...",19
"Bern's Museum of Fine Arts is set to announce its decision regarding the Gurlitt collection on Monday, Nov. 24! http://t.co/MdboiCwXbk",0,USCBS_org,gurlitt,not_rumour,"Bern's Museum of Fine Arts is set to announce its decision regarding the Gurlitt collection on Monday, Nov. 24!",19
Breaking: Swiss museum to accept hundreds of artworks bequeathed by German Nazi-era art hoarder Cornelius Gurlitt. http://t.co/UKEDqQAvOY,1,BBCNewsEnts,gurlitt,rumour,Breaking Swiss museum to accept hundreds of artworks bequeathed by German Nazi-era art hoarder Cornelius Gurlitt.,16
Cornelius Gurlitt's overlooked heirs want control of his Nazi-era 'degenerate art' estate: The fight for Corne... http://t.co/puqQkMbhY5,0,dw_germany,gurlitt,not_rumour,Cornelius Gurlitt's overlooked heirs want control of his Nazi-era 'degenerate art' estate The fight for Corne...,16
"Bern's Museum of Fine Arts accepts Gurlitt art collection, but only works that were not stolen by Nazis http://t.co/ghqeNGoPAK",1,matthewallen40,gurlitt,rumour,"Bern's Museum of Fine Arts accepts Gurlitt art collection, but only works that were not stolen by Nazis",18
Swiss museum will accept Gurlitt art trove http://t.co/LrYvxq4KfS,1,Berlaymont,gurlitt,rumour,Swiss museum will accept Gurlitt art trove,7
Gurlitt press release concludes. Many questions being raised by attendees on state of task force investigation and limbo nazi loot objects.,0,ARCA_artcrime,gurlitt,not_rumour,Gurlitt press release concludes. Many questions being raised by attendees on state of task force investigation and limbo nazi loot objects.,21
"Gurlitt's problematic bequest accepted by Swiss museum but works likely to have been looted to remain in Germany, see http://t.co/qD9kfzhYqm",1,TheArtNewspaper,gurlitt,rumour,"Gurlitt's problematic bequest accepted by Swiss museum but works likely to have been looted to remain in Germany, see",19
#BREAKING - Museum of Fine Arts Bern to accept #Gurlitt art collection.,1,dw_culture,gurlitt,rumour,BREAKING - Museum of Fine Arts Bern to accept Gurlitt art collection.,12
"Berlin, Munich and Kunstmuseum Bern have signed an agreement on the management of Gurlitt's estate.",0,sauterne,gurlitt,not_rumour,"Berlin, Munich and Kunstmuseum Bern have signed an agreement on the management of Gurlitt's estate.",15
Gurlitt collection accepted by Kunstmuseum Bern @artnet http://t.co/d2n5Im5qWs,1,Ruschka,gurlitt,rumour,Gurlitt collection accepted by Kunstmuseum Bern,6
"Swiss museum, German officials to announce fate of  #Gurlitt art collection at 11CET. http://t.co/7NlXiG4hcz",0,meddybln,gurlitt,not_rumour,"Swiss museum, German officials to announce fate of Gurlitt art collection at 11CET.",13
Alfred Weidinger @belvederewien proposes to sell #gurlitt collection @TheArtNewspaper - my comment @KURIER_KULTUR http://t.co/iCUv8RRLs6,0,michuvienna,gurlitt,not_rumour,Alfred Weidinger proposes to sell gurlitt collection - my comment,10
"#DAILYCHECKLIST Gurlitt Decision Looms @KunstmuseumBern, French Mus Faces Fraud Charges &amp; More http://t.co/7cdviHSFVr http://t.co/8zTMfQPc0t",0,artinfodotcom,gurlitt,not_rumour,"DAILYCHECKLIST Gurlitt Decision Looms , French Mus Faces Fraud Charges amp More",12
Breaking: Swiss art museum accepts artworks bequeathed by late art dealer Gurlitt http://t.co/9U2VbvB8tz,1,WSJAsia,gurlitt,rumour,Breaking Swiss art museum accepts artworks bequeathed by late art dealer Gurlitt,12
The Kunstmuseum Bern accepts the Gurlitt collection. This was decided by the Board of Trustees of the Art Museum . More to follow.,1,sauterne,gurlitt,rumour,The Kunstmuseum Bern accepts the Gurlitt collection. This was decided by the Board of Trustees of the Art Museum . More to follow.,23
Last-minute lawsuit filed by relative of Cornelius Gurlitt over Nazi-era art hoard http://t.co/x8RvHI4QSi,0,OldHollandPaint,gurlitt,not_rumour,Last-minute lawsuit filed by relative of Cornelius Gurlitt over Nazi-era art hoard,12
Litigation seems inevitable in the Gurlitt case http://t.co/zyv3OuC3e4,0,derekfincham,gurlitt,not_rumour,Litigation seems inevitable in the Gurlittcase,6
ArtsBeat: Gurlitt’s Museum Bequest Is Challenged http://t.co/h7Pz2smSDj,0,KatCaric,gurlitt,not_rumour,ArtsBeat Gurlitts Museum Bequest Is Challenged,6
Treasures of an amazing collection of paintings hidden in an apartment in Munich -  http://t.co/SA6HeS3zQM #BMTH http://t.co/4UnQEroQcJ,0,MarionMertins,gurlitt,not_rumour,Treasures of an amazing collection of paintings hidden in an apartment in Munich - BMTH,15
Munich District Court has confirmed the application of Cornelius Gurlitt's cousin on a certificate of inheritance. Details on this today.,0,ARCA_artcrime,gurlitt,not_rumour,Munich District Court has confirmed the application of Cornelius Gurlitt's cousin on a certificate of inheritance. Details on this today.,20
Kunstmuseum accepts Gurlitt collection bequest. Pledges to fully investigate artwork restitution claims fully.,1,sauterne,gurlitt,rumour,Kunstmuseum accepts Gurlitt collection bequest. Pledges to fully investigate artwork restitution claims fully.,13
"'Degenerate art' belongs in a museum, says judge http://t.co/AJsW7RRkS4",0,TheLocalGermany,gurlitt,not_rumour,"'Degenerate art' belongs in a museum, says judge",8
"Germany: 3 works in #Gurlitt collection itentified as Nazi-loot to be returned to families immediately; Matisse, Max Liebermann, Spitzweg.",0,meddybln,gurlitt,not_rumour,"Germany 3 works in Gurlitt collection itentified as Nazi-loot to be returned to families immediately Matisse, Max Liebermann, Spitzweg.",19
"Nearly 3 years of silence, transparency re #Gurlitt, Munich Art Trove. The agreement: http://t.co/K4lSeUl2LM",1,meddybln,gurlitt,rumour,"Nearly 3 years of silence, transparency re Gurlitt, Munich Art Trove. The agreement",13
"Gurlitt collection accepted by Bern museum, provided art works were not stolen by Nazis http://t.co/UmoeHLD1Lw",1,swissinfo_en,gurlitt,rumour,"Gurlitt collection accepted by Bern museum, provided art works were not stolen by Nazis",14
The Kunstmuseum Bern has officially accepted the #Gurlitt art trove. More on @artnet News shortly.,1,AlexanderForbes,gurlitt,rumour,The Kunstmuseum Bern has officially accepted the Gurlitt art trove. More on News shortly.,14
The plot thickens: #Gurlitt's cousin claims Munich #art trove as inheritance http://t.co/Z8k55lzPLp via @YahooNews,0,theladyingold,gurlitt,not_rumour,The plot thickens Gurlitt's cousin claims Munich art trove as inheritance via,12
Former top judge thinks #Nazi-stolen art 'belongs in a museum' #indianajones #Gurlitt #Germany http://t.co/kqyjtGun9r http://t.co/xNxGpg7RAQ,0,TheLocalGermany,gurlitt,not_rumour,Former top judge thinks Nazi-stolen art 'belongs in a museum' indianajones Gurlitt Germany,13
"""Litigation seems inevitable in the Gurlitt case"" http://t.co/QkkGjPjHpq",0,mattlodder,gurlitt,not_rumour,"""Litigation seems inevitable in the Gurlitt case""",7
"Gurlitt soap opera update: last-minute (?) twist to the ever-weird Gurlitt legacy mini-series...
The... http://t.co/OFntJZ7whl",0,plunderedart,gurlitt,not_rumour,Gurlitt soap opera update last-minute ? twist to the ever-weird Gurlitt legacy mini-series... The...,14
Swiss Museum Deciding on Gurlitt Art Trove: Swiss museum to announce decision on future of collector Gurlitt's... http://t.co/hM4I0qiiZx,0,ShambhaviRouth,gurlitt,not_rumour,Swiss Museum Deciding on Gurlitt Art Trove Swiss museum to announce decision on future of collector Gurlitt's...,17
"Deputy director of Belvedere in Vienna: Gurlitt collection should be sold, money given to Jewish organizations. http://t.co/4EwvbJoH3q",0,Dilmunite,gurlitt,not_rumour,"Deputy director of Belvedere in Vienna Gurlitt collection should be sold, money given to Jewish organizations.",16
Swiss Museum Deciding on Gurlitt Art Trove http://t.co/XXtPj0Sz4q,0,GMAPopNews,gurlitt,not_rumour,Swiss Museum Deciding on Gurlitt Art Trove,7
"Kunstmuseum Bern, Germany to Hold Press Conference in Berlin Monday November 24, 2014 re: Gurlitt bequest http://t.co/jzlpE82fyG",0,NicholasMOD,gurlitt,not_rumour,"Kunstmuseum Bern, Germany to Hold Press Conference in Berlin Monday November 24, 2014 re Gurlitt bequest",16
#Swiss Museum to Accept Gurlitt 'Nazi Art': The rightful owners will be identified first and great art will unhoarded.A win-win situation.,1,OntarioCanuck,gurlitt,rumour,Swiss Museum to Accept Gurlitt 'Nazi Art' The rightful owners will be identified first and great art will unhoarded.A win-win situation.,21
"Gurlitt Kunstmuseum Bern update:  There is no update, since everyone who cares about the possible transfer of the... http://t.co/HgeRr6qGWO",0,plunderedart,gurlitt,not_rumour,"Gurlitt Kunstmuseum Bern update There is no update, since everyone who cares about the possible transfer of the...",18
