text,is_rumor,user.handle,topic,label,cleaned_tweet,word_count
NEW: Sources: Deceased gunman who killed soldier in Ottawa has been identified as Canadian national Michael Zehaf-Bibeau - @WorldNews,1,ABC,ottawashooting,rumour,NEW Sources Deceased gunman who killed soldier in Ottawa has been identified as Canadian national Michael Zehaf-Bibeau -,18
"Police, bystanders and soldiers rushed in to help after the Memorial shooting in Ottawa http://t.co/aO700DweOW http://t.co/TsgHpNQUHx",0,nationalpost,ottawashooting,not_rumour,"Police, bystanders and soldiers rushed in to help after the Memorial shooting in Ottawa",14
"You may want to stop and take a deep breath before tweeting insults at parliamentarians and reporters in #ottawa today, OK?",0,sladurantaye,ottawashooting,not_rumour,"You may want to stop and take a deep breath before tweeting insults at parliamentarians and reporters in ottawa today, OK?",21
"Updated: List of reporters, witnesses, citizens, police and military tweeting from downtown #ottawa. https://t.co/ICwqKFUPpV",0,sladurantaye,ottawashooting,not_rumour,"Updated List of reporters, witnesses, citizens, police and military tweeting from downtown ottawa.",13
Global News camera man reporting shots fired by Chateau Laurier hotel #ottawa,1,l_stone,ottawashooting,rumour,Global News camera man reporting shots fired by Chateau Laurier hotel ottawa,12
"Ottawa police now say there are 3 shootings in Ottawa:  Parliament, War Memorial and Rideau Centre Mall http://t.co/s0bE3BaNn7",1,globalnewsto,ottawashooting,rumour,"Ottawa police now say there are 3 shootings in Ottawa Parliament, War Memorial and Rideau Centre Mall",17
"VIDEO: Seconds after shooting Nathan Cirillo, #OttawaShooting suspect gets into car. http://t.co/tbPrMJhNu0",1,CBCTheNational,ottawashooting,rumour,"VIDEO Seconds after shooting Nathan Cirillo, OttawaShooting suspect gets into car.",11
Public servants being asked to stay inside their buildings as the active shooter investigation continues in Ottawa. #cbcOTT# OTTnews,0,CBCOttawa,ottawashooting,not_rumour,Public servants being asked to stay inside their buildings as the active shooter investigation continues in Ottawa. cbcOTT OTTnews,19
"Shots were fired at Canada's national war memorial in Ottawa and a ceremonial guard was shot, police say. http://t.co/9KkQ1apxxW",1,WSJ,ottawashooting,rumour,"Shots were fired at Canada's national war memorial in Ottawa and a ceremonial guard was shot, police say.",18
A Canadian soldier has been shot at the country's National War Memorial near Parliament. http://t.co/5UE8YlRluE http://t.co/wZRSqS5X26,1,CBSNews,ottawashooting,rumour,A Canadian soldier has been shot at the country's National War Memorial near Parliament.,14
"RT @ArmedResearch:#ISIS Media account posts picture claiming to be Michael Zehaf-Bibeau, dead #OttawaShooting suspect http://t.co/sn3IhZjOx2",1,GeatanD,ottawashooting,rumour,"ISIS Media account posts picture claiming to be Michael Zehaf-Bibeau, dead OttawaShooting suspect",13
Gun fire exchange in Parliament Hill building #Ottawa #parliament #shooting #Canada #BeSafeOttawa -https://t.co/9RDjNvVkJW via @martinvass2,1,MartinVass2,ottawashooting,rumour,Gun fire exchange in Parliament Hill building Ottawa parliament shooting Canada BeSafeOttawa - via,14
Sergeant-at-arms Kevin Vickers who reportedly shot suspect hailed as hero http://t.co/CmAVz7UYMN #ottawashooting http://t.co/GNJAq4fWTN,1,globeandmail,ottawashooting,rumour,Sergeant-at-arms Kevin Vickers who reportedly shot suspect hailed as hero ottawashooting,11
"Please forward any tips, photos or videos to NatDiv_Media_DivNat@rcmp-grc.gc.ca #OttawaShooting c: @RCMP_Nat_Div ^JT",0,RCMPONT,ottawashooting,not_rumour,"Please forward any tips, photos or videos to NatDiv Media DivNat-grc.gc.ca OttawaShooting c JT",14
"Atlantic #cadet programs cancelled, other cadets advised to not wear uniform but show up in business casual. #OttawaShooting",0,CBCAlerts,ottawashooting,not_rumour,"Atlantic cadet programs cancelled, other cadets advised to not wear uniform but show up in business casual. OttawaShooting",18
"""Soldiers at the Cenotaph"": editorial cartoon by Brian Gable #OttawaShooting http://t.co/IYtUltVT9u",0,globeandmail,ottawashooting,not_rumour,"""Soldiers at the Cenotaph"" editorial cartoon by Brian Gable OttawaShooting",10
"To everyone in Ottawa, please stay safe. #PrayForOttawa from #Indonesia",0,DickyFirmanzyah,ottawashooting,not_rumour,"To everyone in Ottawa, please stay safe. PrayForOttawa from Indonesia",10
"Authorities refuse to say whether Parliament Hill gunman a Canadian citizen, or whether he was one of 90 people on terror surveillance list.",0,CBCAlerts,ottawashooting,not_rumour,"Authorities refuse to say whether Parliament Hill gunman a Canadian citizen, or whether he was one of 90 people on terror surveillance list.",23
Coincidence? Nobelist Malala Youseafzai was to receive honorary Canadian citizenship in Ottawa today http://t.co/FTqYVdDTLO,0,iowahawkblog,ottawashooting,not_rumour,Coincidence? Nobelist Malala Youseafzai was to receive honorary Canadian citizenship in Ottawa today,13
"Ottawa: don't tweet your location. Don't tweet the location of police units. Resist urge to look at what's happening, get out of the area.",0,CTVMercedes,ottawashooting,not_rumour,"Ottawa don't tweet your location. Don't tweet the location of police units. Resist urge to look at what's happening, get out of the area.",24
#RIP Nathan Cirillo #Soldier #Ottawa #Canada love you http://t.co/PkMR8R1pho,1,CarlosAlvarez37,ottawashooting,rumour,RIP Nathan Cirillo Soldier Ottawa Canada love you,8
"NHL reportedly monitoring situation in Ottawa after shootings, could postpone Sens/Leafs game. http://t.co/OavGx3e04I http://t.co/kIybRf4D5y",0,theScore,ottawashooting,not_rumour,"NHL reportedly monitoring situation in Ottawa after shootings, could postpone Sens Leafs game.",13
"At least 2 shot, 1 fatally, in #Houston hospital shooting, reports say http://t.co/hhGw0Isby3",0,FoxNews,ottawashooting,not_rumour,"At least 2 shot, 1 fatally, in Houston hospital shooting, reports say",12
"Stunning photo inside caucus room during shooting http://t.co/wgGCPeYZ67
http://t.co/OpERH3GiMu",0,HuffPostCanada,ottawashooting,not_rumour,Stunning photo inside caucus room during shooting,7
Dramatic photos from @wcuddington on the scene in Ottawa http://t.co/m4FE8krPxl http://t.co/xzLBn9M2Ga,0,Joerayment,ottawashooting,not_rumour,Dramatic photos from on the scene in Ottawa,8
Soldier shot at National War Memorial in Ottawa http://t.co/WABNVkk7wA http://t.co/SRMYiIoOY9,1,CBCNews,ottawashooting,rumour,Soldier shot at National War Memorial in Ottawa,8
"Just hearing the news, thoughts today are back home with the citizens and dedicated public servants in Ottawa and across the country.",0,ATJogia,ottawashooting,not_rumour,"Just hearing the news, thoughts today are back home with the citizens and dedicated public servants in Ottawa and across the country.",22
"Thinking of Layton's words: ""Love is better than anger. Hope is better than fear. Optimism is better than despair."" #ottawashooting",0,logicdog,ottawashooting,not_rumour,"Thinking of Layton's words ""Love is better than anger. Hope is better than fear. Optimism is better than despair."" ottawashooting",20
Terrible news out of Ottawa… my thoughts are with you,0,milosraonic,ottawashooting,not_rumour,Terrible news out of Ottawa my thoughts are with you,10
"Striking image RT @acarvin: Parliament caucus room barricaded with chairs, via @grahamctv. http://t.co/cMccWcdTSf #ottawa",0,milaficent,ottawashooting,not_rumour,"Striking image RT Parliament caucus room barricaded with chairs, via . ottawa",12
BREAKING: Obama: Canada shooting 'tragic' - 'we're all shaken by it'; no information on motive.,0,AP,ottawashooting,not_rumour,BREAKING Obama Canada shooting 'tragic' - 'we're all shaken by it' no information on motive.,15
"LOCKDOWN | Parliament, library main branch, U of O, downtown schools, Ottawa police HQ, CBC HQ, Rideau Centre, courthouse. #cbcOTT #OTTnews",1,CBCOttawa,ottawashooting,rumour,"LOCKDOWN Parliament, library main branch, U of O, downtown schools, Ottawa police HQ, CBC HQ, Rideau Centre, courthouse. cbcOTT OTTnews",20
Our thoughts are with Emergency Responders and bystanders in Ottawa. Please stay safe.,0,Raptors,ottawashooting,not_rumour,Our thoughts are with Emergency Responders and bystanders in Ottawa. Please stay safe.,13
BREAKING | Centre block and east block at Parliament Hill are locked down. #cbcOTT #OTTnews,1,CBCOttawa,ottawashooting,rumour,BREAKING Centre block and east block at Parliament Hill are locked down. cbcOTT OTTnews,14
"Harden, Howard again named best at position in 2014-15 NBA GM Survey. Story: http://t.co/rX94nO5V60 http://t.co/MXQayqVPlT",0,HoustonRockets,ottawashooting,not_rumour,"Harden, Howard again named best at position in 2014-15 NBA GM Survey. Story",13
"BREAKING: Soldier shot at War Memorial in Ottawa, Hill on lockdown, shooter at large http://t.co/64V216TLzO #ottnews",1,OttawaCitizen,ottawashooting,rumour,"BREAKING Soldier shot at War Memorial in Ottawa, Hill on lockdown, shooter at large ottnews",15
NHL postpones tonight's Leafs-Senators game because of #OttawaShooting http://t.co/a6JxXm20nZ http://t.co/G80SbMBTlv,1,hockeynight,ottawashooting,rumour,NHL postpones tonight's Leafs-Senators game because of OttawaShooting,8
"RIP to the solider and father killed in Ottawa today, praying for all those affected by this shooting #StaySafeOttawa http://t.co/dDWugbCjxU",1,sarahsnyder_,ottawashooting,rumour,"RIP to the solider and father killed in Ottawa today, praying for all those affected by this shooting StaySafeOttawa",19
U.S. jury finds four former Blackwater guards guilty on nearly every count related to 2007 Baghdad shooting.,0,Reuters,ottawashooting,not_rumour,U.S. jury finds four former Blackwater guards guilty on nearly every count related to 2007 Baghdad shooting.,17
"Ottawa friends—Canadians are with you, coast to coast. #OttawaShooting #cdnpoli",0,Raffi_RC,ottawashooting,not_rumour,"Ottawa friendsCanadians are with you, coast to coast. OttawaShooting cdnpoli",10
"BREAKING UPDATE: Soldier shot at National War Memorial in Ottawa, Canada, police tell @ABC News - http://t.co/wg7WHTjJGI",1,ABC,ottawashooting,rumour,"BREAKING UPDATE Soldier shot at National War Memorial in Ottawa, Canada, police tell News -",15
Today is exhausting on everyone's emotions - please know we are here for you 24/7 in #ottawa &amp; surroundings areas 613-238-3311,0,DistressCentreO,ottawashooting,not_rumour,Today is exhausting on everyone's emotions - please know we are here for you 24 7 in ottawa amp surroundings areas 613-238-3311,22
Helpful for people watching and covering the events in Ottawa today (via @onthemedia). Be safe everyone. #cdnpoli http://t.co/Ud7ISSnsE7,0,archiemc,ottawashooting,not_rumour,Helpful for people watching and covering the events in Ottawa today via . Be safe everyone. cdnpoli,17
"LATEST: Numerous gunmen involved in #Ottawa shooting attacks, manhunt is on - police spokesman http://t.co/Zp9AKplH9p http://t.co/hji1netpU8",1,RT_com,ottawashooting,rumour,"LATEST Numerous gunmen involved in Ottawa shooting attacks, manhunt is on - police spokesman",14
BREAKING: @ctvottawa CONFIRMS: One shooter dead.  Police working under assumption more than one shooter.  3 shooting incidents #ottnews,1,CatherineCTV,ottawashooting,rumour,BREAKING CONFIRMS One shooter dead. Police working under assumption more than one shooter. 3 shooting incidents ottnews,17
"#Breaking: Canadian embassy in Washington, D.C. is locked down as precaution. #OttawaShooting http://t.co/Fut4TJG3Sb http://t.co/IdZuWNHOim",0,CNNSitRoom,ottawashooting,not_rumour,"Breaking Canadian embassy in Washington, D.C. is locked down as precaution. OttawaShooting",12
Photos from the Parliament shooting scene http://t.co/F4j0IbC5mq http://t.co/MeRqPX921z,0,globeandmail,ottawashooting,not_rumour,Photos from the Parliament shooting scene,6
Sergeant-at-Arms Kevin Vickers hailed as hero for shooting Canadian Parliament gunman: http://t.co/09FfLbM475 http://t.co/A6bY6M4HtE,1,ABC,ottawashooting,rumour,Sergeant-at-Arms Kevin Vickers hailed as hero for shooting Canadian Parliament gunman,11
"The #OttawaShooting suspect who was killed was dropped by a gun nut who trained constantly. You're welcome, pansies.",0,bob_owens,ottawashooting,not_rumour,"The OttawaShooting suspect who was killed was dropped by a gun nut who trained constantly. You're welcome, pansies.",18
"BREAKING: At least 20 shots have been fired in the Canadian parliament in Ottawa, according to witnesses.",1,JFXM,ottawashooting,rumour,"BREAKING At least 20 shots have been fired in the Canadian parliament in Ottawa, according to witnesses.",17
"Kevin Vickers, head of security in parliament &amp; 29 yr vet of RCMP. Being credited for taking down shooter #Ottawa http://t.co/LpAUkIqwvi",1,affanchowdhry,ottawashooting,rumour,"Kevin Vickers, head of security in parliament amp 29 yr vet of RCMP. Being credited for taking down shooter Ottawa",20
Emergency responders escort VIPs out of a building near Parliament Hill following Ottawa shooting (Photo: Barcroft) http://t.co/wE4GXSqr7d,0,nypost,ottawashooting,not_rumour,Emergency responders escort VIPs out of a building near Parliament Hill following Ottawa shooting Photo Barcroft,16
CTV has received confirmation from Ottawa Police that there have been three different shooting incidents #ottnews #ottawashooting,1,CFRAOttawa,ottawashooting,rumour,CTV has received confirmation from Ottawa Police that there have been three different shooting incidents ottnews ottawashooting,17
(Sigh) what a horrible day. Someone had to lose a life at a place where we honour those who fought for us. #Ottawa 🍁,0,yikes77,ottawashooting,not_rumour,Sigh what a horrible day. Someone had to lose a life at a place where we honour those who fought for us. Ottawa,23
My own opinion but not sure how you can proceed with NHL game tonight in Ottawa.,0,Real_ESPNLeBrun,ottawashooting,not_rumour,My own opinion but not sure how you can proceed with NHL game tonight in Ottawa.,16
This is #MyCanada .. Passing woman valiantly tries to save #Hamilton Reservist shot in #Ottawa .. #OttawaShooting http://t.co/0uHEdCAylc,1,dexterdyne,ottawashooting,rumour,This is MyCanada .. Passing woman valiantly tries to save Hamilton Reservist shot in Ottawa .. OttawaShooting,17
All Ottawa Police building remain in lockdown and closed to the public. #ottnews,0,OttawaPolice,ottawashooting,not_rumour,All Ottawa Police building remain in lockdown and closed to the public. ottnews,13
DEVELOPING STORY: Soldier shot in #Ottawa at War Memorial. http://t.co/mm5SwzQpyZ http://t.co/U94FCGWlsi,1,CTVToronto,ottawashooting,rumour,DEVELOPING STORY Soldier shot in Ottawa at War Memorial.,9
#Ottpolice and @RCMPGRCpolice investigating several shooting incidents in downtown #Ottawa.,0,OttawaPolice,ottawashooting,not_rumour,Ottpolice and investigating several shooting incidents in downtown Ottawa.,9
"Wow. Photo from MP Nina Grewal showing the doors of Reading Room Barricaded.  #ParliamentHill #Ottawa http://t.co/vGsuHQqadi""",0,PTadros_RC,ottawashooting,not_rumour,Wow. Photo from MP Nina Grewal showing the doors of Reading Room Barricaded. ParliamentHill Ottawa,15
Here's that dramatic video via @josh_wingrove of shots fired inside parliament building: https://t.co/1waid25vOE #Ottawa #shooting,1,affanchowdhry,ottawashooting,rumour,Here's that dramatic video via of shots fired inside parliament building Ottawa shooting,13
Raw footage and live coverage of shooting at Parliament: http://t.co/BXR3thpsV0 http://t.co/mAWprVUaLC,0,globeandmail,ottawashooting,not_rumour,Raw footage and live coverage of shooting at Parliament,9
Reuters: One gunman has been shot dead inside Canadian parliament building #OttawaShooting,1,SkyNewsBreak,ottawashooting,rumour,Reuters One gunman has been shot dead inside Canadian parliament building OttawaShooting,12
Thoughts are with those in Ottawa today #Parliament #besafe,0,SaskatoonPolice,ottawashooting,not_rumour,Thoughts are with those in Ottawa today Parliament besafe,9
I want to commend the courage and bravery of the first responders on the ground in Ottawa right now,0,JulianFantino,ottawashooting,not_rumour,I want to commend the courage and bravery of the first responders on the ground in Ottawa right now,19
Thoughts and prayers go out to everyone downtown Ottawa right now. #PrayForOttawa Special thanks to the officers protecting us.,0,Cecer_83,ottawashooting,not_rumour,Thoughts and prayers go out to everyone downtown Ottawa right now. PrayForOttawa Special thanks to the officers protecting us.,19
Heartbreaking Photo Shows Nathan Cirillo Moments Before Shooting http://t.co/GppG8dZPxq http://t.co/P10wbrBlgo,1,MichaelBolen,ottawashooting,rumour,Heartbreaking Photo Shows Nathan Cirillo Moments Before Shooting,8
RT @WatchCTVNews: LIVE NOW: Cops swarm Parliament Hill following reports of a shooting http://t.co/ekj0wMrYdV http://t.co/55Iz2M0542,1,CTVNews,ottawashooting,rumour,LIVE NOW Cops swarm Parliament Hill following reports of a shooting,11
EXTENDED: Dramatic video of gunfire inside hallways of Parliament Hill. (The Globe and Mail) http://t.co/SbOu4rAp96 http://t.co/71rNixs3Eb,1,ctvottawa,ottawashooting,rumour,EXTENDED Dramatic video of gunfire inside hallways of Parliament Hill. The Globe and Mail,14
"My thoughts are with 
our good friends &amp; neighbors
to the north 🍁😔 
#WeLoveYouCanada  
#OttawaShooting",0,MikeLoftus_,ottawashooting,not_rumour,My thoughts are with our good friends amp neighbors to the north WeLoveYouCanada OttawaShooting,14
Latest on shooting in Ottawa w/ dramatic video from inside Canadian Parliament building by @globeandmail http://t.co/iXfjOjwP6y,1,nytimesworld,ottawashooting,rumour,Latest on shooting in Ottawa w dramatic video from inside Canadian Parliament building by,14
"DEVELOPING: Shooting suspect at large inside Canadian Parliament: reports
http://t.co/hU0OfoOGEC http://t.co/5fkHcPaK97",1,NBCNews,ottawashooting,rumour,DEVELOPING Shooting suspect at large inside Canadian Parliament reports,9
#RCMP asking for assistance if you have any photos or videos from #ottawa shooting send to: NatDiv_Media_DivNat@rcmp-grc.gc.ca,0,OPP_COMM_ER,ottawashooting,not_rumour,RCMP asking for assistance if you have any photos or videos from ottawa shooting send to NatDiv Media DivNat-grc.gc.ca,19
"Everyone in Ottawa, please stay safe. http://t.co/bQAM7B2wrh",0,bdunkelman,ottawashooting,not_rumour,"Everyone in Ottawa, please stay safe.",6
"Update from Ottawa:
-Cdn soldier dies from shooting
-Parliamentary guard wounded
-Parliament Hill still in lockdown
http://t.co/chbTWxVN0q",1,TorontoStar,ottawashooting,rumour,Update from Ottawa -Cdn soldier dies from shooting -Parliamentary guard wounded -Parliament Hill still in lockdown,16
The moment of silence in Anaheim also meant to honor all those affected by the tragedy in Ottawa today,0,Real_ESPNLeBrun,ottawashooting,not_rumour,The moment of silence in Anaheim also meant to honor all those affected by the tragedy in Ottawa today,19
"UPDATED: Obama condemns Ottawa shootings as 'outrageous,' offers to help with response http://t.co/Z3e6jOYpKs",0,CP24,ottawashooting,not_rumour,"UPDATED Obama condemns Ottawa shootings as 'outrageous,' offers to help with response",12
"Anyone with photos or videos from today's shootings, send to @RCMP_Nat_Div at this link http://t.co/srCYMTL2tX #ottawa",0,OttawaPolice,ottawashooting,not_rumour,"Anyone with photos or videos from today's shootings, send to at this link ottawa",14
Ottawa shooting: Kevin Vickers labelled 'hero' after taking down gunman in Canadian Parliament http://t.co/z3r8w1DIr1 http://t.co/68ckieXIsf,1,Independent,ottawashooting,rumour,Ottawa shooting Kevin Vickers labelled 'hero' after taking down gunman in Canadian Parliament,13
"Be careful what you read about Ottawa, and what you repeat. tipsheet via @archiemc http://t.co/bifpgRpmEA",0,markusoff,ottawashooting,not_rumour,"Be careful what you read about Ottawa, and what you repeat. tipsheet via",13
Sickening news from this morning. Thoughts with those downtown and the law men and women  working to keep our city safe. #Ottawa,0,b_ryan9,ottawashooting,not_rumour,Sickening news from this morning. Thoughts with those downtown and the law men and women working to keep our city safe. Ottawa,22
"Censorship: RCMP Asks Public Not to Post Photos, Videos of #OttawaShooting http://t.co/0bsWWWfxXI http://t.co/c7uTeVqQGH",0,RealAlexJones,ottawashooting,not_rumour,"Censorship RCMP Asks Public Not to Post Photos, Videos of OttawaShooting",11
Our Thoughts are with Ottawa today. #OhCanada http://t.co/6FvpRSst9k,0,BarDown,ottawashooting,not_rumour,Our Thoughts are with Ottawa today. OhCanada,7
"Sad about #OttawaShooting. Worse, shooter might b guy who calls himself Muslim. Pls world dont judge 1.5 billion Muslims by some extremists.",0,jenanmoussa,ottawashooting,not_rumour,"Sad about OttawaShooting. Worse, shooter might b guy who calls himself Muslim. Pls world dont judge 1.5 billion Muslims by some extremists.",22
Statement from Hamilton Mayor Bob Bratina on death of soldier in #OttawaShooting http://t.co/p4DlyV3NG4,1,cbcsteve,ottawashooting,rumour,Statement from Hamilton Mayor Bob Bratina on death of soldier in OttawaShooting,12
RIP Cpl. Nathan Cirillo identified as Canadian soldier killed in #ottawashooting #Canada http://t.co/TijUfih7r1,1,doglab,ottawashooting,rumour,RIP Cpl. Nathan Cirillo identified as Canadian soldier killed in ottawashooting Canada,12
FBI working with Canadian authorities to determine if Ottawa shooting was an act of terrorism http://t.co/oDy7eSbgFn,1,washingtonpost,ottawashooting,rumour,FBI working with Canadian authorities to determine if Ottawa shooting was an act of terrorism,15
Our thoughts and prayers are with the Canadian soldier shot while guarding the National War Memorial in Ottawa. #ableg  #cdnpoli,1,JimPrentice,ottawashooting,rumour,Our thoughts and prayers are with the Canadian soldier shot while guarding the National War Memorial in Ottawa. ableg cdnpoli,20
Ottawa police and RCMP will be announcing a joint press conference time shortly. #cbcOTT #OTTnews,1,CBCOttawa,ottawashooting,rumour,Ottawa police and RCMP will be announcing a joint press conference time shortly. cbcOTT OTTnews,15
"#RIPNathanCirillo

RT @globeandmail: Soldier killed at war memorial identified as Cpl. Nathan Cirillo #OttawaShooting http://t.co/uZZqmlctss",1,Cameron_Gray,ottawashooting,rumour,RIPNathanCirillo RT Soldier killed at war memorial identified as Cpl. Nathan Cirillo OttawaShooting,13
Please do not post videos or photos of the on-going incident to ensure safety of first responders and the public. #Ottawa ^JT,0,RCMPONT,ottawashooting,not_rumour,Please do not post videos or photos of the on-going incident to ensure safety of first responders and the public. Ottawa JT,22
Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.,1,CBCAlerts,ottawashooting,rumour,Recap Gunman shot dead inside Parliament buildings police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.,22
"My thoughts &amp; prayers are with the families of the victims of today’s shootings in Ottawa, as well as with all Members of Parliament &amp; staff",0,MelnykEugene,ottawashooting,not_rumour,"My thoughts amp prayers are with the families of the victims of todays shootings in Ottawa, as well as with all Members of Parliament amp staff",26
#Ottawa City Hall is currently in lock-down. Please avoid the area.,0,ottawacity,ottawashooting,not_rumour,Ottawa City Hall is currently in lock-down. Please avoid the area.,11
"IN PICTURES: Shots fired on Parliament Hill, soldier shot at National War Memorial   http://t.co/wdKEiy9P8e http://t.co/uQ4yY2Nw9c",1,ctvottawa,ottawashooting,rumour,"IN PICTURES Shots fired on Parliament Hill, soldier shot at National War Memorial",13
BREAKING: CTV News confirms that shots have been fired on Parliament Hill.,1,CP24,ottawashooting,rumour,BREAKING CTV News confirms that shots have been fired on Parliament Hill.,12
Incredible shot: A woman gives mouth-to-mouth to a fallen soldier at the War Memorial http://t.co/YV1UIPYJJS http://t.co/1YEtcEcVM5,0,scottbix,ottawashooting,not_rumour,Incredible shot A woman gives mouth-to-mouth to a fallen soldier at the War Memorial,14
Media Advisory - Update on the current operation with respect to the shootings in the Ottawa downtown core http://t.co/pLaEI6TEN4,0,RCMP_Nat_Div,ottawashooting,not_rumour,Media Advisory - Update on the current operation with respect to the shootings in the Ottawa downtown core,18
Updated: The Ottawa attack heightened fears of Canada being a target for terrorists http://t.co/gNvpHEDPcd http://t.co/JcxzYCy9Lo,0,nytimes,ottawashooting,not_rumour,Updated The Ottawa attack heightened fears of Canada being a target for terrorists,13
#Breaking: Soldier killed at war memorial identified as Cpl. Nathan Cirillo #ottawashooting http://t.co/vlj96XOoSm http://t.co/LOzoL7IjVI,1,globeandmail,ottawashooting,rumour,Breaking Soldier killed at war memorial identified as Cpl. Nathan Cirillo ottawashooting,12
Conservative caucas informed soldier shot at War Memorial in Ottawa this morning has died.  A sad development on a shocking day.,1,cbcJillDempsey,ottawashooting,rumour,Conservative caucas informed soldier shot at War Memorial in Ottawa this morning has died. A sad development on a shocking day.,21
A nice touch from #Penguins who host #Flyers tonight: Canadian National anthem will be performed pre-game in support of events in Ottawa.,0,RobinsonMegan,ottawashooting,not_rumour,A nice touch from Penguins who host Flyers tonight Canadian National anthem will be performed pre-game in support of events in Ottawa.,22
"CNN commentator already blaming our ""lax"" immigration policies for Parliament Hill shooting. Gimme a break.",0,Ont_Ombudsman,ottawashooting,not_rumour,"CNN commentator already blaming our ""lax"" immigration policies for Parliament Hill shooting. Gimme a break.",15
"Conservative caucus told Canadian soldier shot at War Memorial has died, Soldier has not been named, but was a reservist based in #Hamilton.",1,CBCAlerts,ottawashooting,rumour,"Conservative caucus told Canadian soldier shot at War Memorial has died, Soldier has not been named, but was a reservist based in Hamilton.",23
Ottawa police confirm they are looking for more than one suspect in Parliament Hill shooting. http://t.co/1cKIHwuCzl,1,Reuters,ottawashooting,rumour,Ottawa police confirm they are looking for more than one suspect in Parliament Hill shooting.,15
Canada's Minister of Employment Jason Kenney says the soldier shot in Ottawa has died - @TorontoStar http://t.co/YXHpFMqGic,1,BreakingNews,ottawashooting,rumour,Canada's Minister of Employment Jason Kenney says the soldier shot in Ottawa has died -,15
"Confirmed reports that there were three shootings in Ottawa: at a War memorial, at the Parliament and at a shopping mall.",1,samueloakford,ottawashooting,rumour,"Confirmed reports that there were three shootings in Ottawa at a War memorial, at the Parliament and at a shopping mall.",21
"""Just evacuated from roof of Parliament Hill Centre Block"" - @dmatthewmillar  https://t.co/R6TuyAjMTd http://t.co/7WFNBYlHIZ #OttawaShooting",0,CNN,ottawashooting,not_rumour,"""Just evacuated from roof of Parliament Hill Centre Block"" - OttawaShooting",11
"The latest @CBCNews on #Ottawa shootings. Gunman killed inside Parliament, soldier shot at War Memorial. http://t.co/kngapKTSCe #cdnpoli",1,CBCAlerts,ottawashooting,rumour,"The latest on Ottawa shootings. Gunman killed inside Parliament, soldier shot at War Memorial. cdnpoli",15
"Dear confused right-wing friends: my article was about Monday's car incident, not the Ottawa shooting this morning https://t.co/dPCtNJW3mv",0,ggreenwald,ottawashooting,not_rumour,"Dear confused right-wing friends my article was about Monday's car incident, not the Ottawa shooting this morning",17
