text,is_rumor,user.handle,topic,label,cleaned_tweet,word_count
"Now hearing there is NO #Prince show tonight, and the hundreds of people who have waiting in line will not be getting tickets. #Toronto",1,mackaytaggart,prince-toronto,rumour,"Now hearing there is NO Prince show tonight, and the hundreds of people who have waiting in line will not be getting tickets. Toronto",24
Possibly-incoming-but-who-the-hell-knows-with-this-guy-really: Prince @ Massey Hall - November 4 (2 shows and yes that's tonight) O-{+&gt;,1,fyang,prince-toronto,rumour,Possibly-incoming-but-who-the-hell-knows-with-this-guy-really Prince Massey Hall - November 4 2 shows and yes that's tonight O- gt,15
PRINCE in Toronto details. Just a production rehearsal...? http://t.co/c8wGBIFnR8,1,TheStromboShow,prince-toronto,rumour,PRINCE in Toronto details. Just a production rehearsal...?,8
Prince to perform surprise show in Toronto http://t.co/yjizydWAtf,1,GlobalJRK,prince-toronto,rumour,Prince to perform surprise show in Toronto,7
$10 to see Prince tonight in Toronto? I'd be a fool not to.,1,ajsharma95,prince-toronto,rumour,10 to see Prince tonight in Toronto? I'd be a fool not to.,13
#Prince playing #Toronto #MasseyHall tonight $10 . Lucky folks indeed,1,misterjonesmtl,prince-toronto,rumour,Prince playing Toronto MasseyHall tonight 10 . Lucky folks indeed,10
"According to @globalnewsto show is 8pm and wristbands handed out at 6pm. 
This is unconfirmed though!!! @masseyhall 
http://t.co/buoY83fH4o",1,PrinceMuseum,prince-toronto,rumour,According to show is 8pm and wristbands handed out at 6pm. This is unconfirmed though!!!,15
Breaking: Live Nation Ontario says Prince isn't playing at Massey Hall tonight.,1,KrisReports,prince-toronto,rumour,Breaking Live Nation Ontario says Prince isn't playing at Massey Hall tonight.,12
TWO TORONTO SHOWS TONIGHT? Looks like @drfunkenberry is hinting at TWO @masseyhall Prince shows tonight.... stay tuned!,1,PrinceMuseum,prince-toronto,rumour,TWO TORONTO SHOWS TONIGHT? Looks like is hinting at TWO Prince shows tonight.... stay tuned!,15
#Prince performs surprise show at Massey Hall tonight @3RDEYEGIRL Wrist Bands going for $10 GOTTA GO! BYE! http://t.co/404bQqXtSr,1,JJandMelanie,prince-toronto,rumour,Prince performs surprise show at Massey Hall tonight Wrist Bands going for 10 GOTTA GO! BYE!,16
Rumours of Prince at Massey Hall tonight. Not affiliated with @LesBonnesFilles. Let's move in for a closer look #PRINCEWATCH,1,LesBonnesFilles,prince-toronto,rumour,Rumours of Prince at Massey Hall tonight. Not affiliated with . Let's move in for a closer look PRINCEWATCH,19
"BREAKING: Prince cancels Massey Hall gig tonight, rumoured to be headlining @Newzapalooza on Friday -- in holographic form.",1,SeanDFitzgerald,prince-toronto,rumour,"BREAKING Prince cancels Massey Hall gig tonight, rumoured to be headlining on Friday -- in holographic form.",17
"From @CBCToronto: Is Prince playing a surprise show at Massey Hall tonight?
http://t.co/5rpdcB5dEd http://t.co/m2ucwQlULZ",1,CBCNews,prince-toronto,rumour,From Is Prince playing a surprise show at Massey Hall tonight?,11
"There's no Prince show in Toronto tonight ... but there IS an American midterm election on TV ... so, y'know, that's fun too!",1,d_phrase,prince-toronto,rumour,"There's no Prince show in Toronto tonight ... but there IS an American midterm election on TV ... so, y'know, that's fun too!",23
Prince at Massey Hall? Will. Be. Bonkers. http://t.co/IecAWY53du,1,mattgallowaycbc,prince-toronto,rumour,Prince at Massey Hall? Will. Be. Bonkers.,7
"Live Nation confirms no Prince show tonight, but fans still lined up at Massey Hall on rumours it's 2morrow nite! http://t.co/gsk36mKpFs",1,Misener680News,prince-toronto,rumour,"Live Nation confirms no Prince show tonight, but fans still lined up at Massey Hall on rumours it's 2morrow nite!",20
Rumours that Prince is playing Massey Hall tonight - listen for details in 5 mins: http://t.co/IByVwVORFh #MusicNerd,1,Indie88Toronto,prince-toronto,rumour,Rumours that Prince is playing Massey Hall tonight - listen for details in 5 mins MusicNerd,16
Security just said there is No #Prince show tonight in #Toronto. WTF.,1,LiveinLimbo,prince-toronto,rumour,Security just said there is No Prince show tonight in Toronto. WTF.,12
Secret Prince Show Rumored for Toronto Tonight http://t.co/yhXdMtq4T0,1,billboardbiz,prince-toronto,rumour,Secret Prince Show Rumored for Toronto Tonight,7
Security at Massey Hall tells @CP24 there is NO Prince show #Toronto #prince'd #purple'd,1,stephaniesmyth,prince-toronto,rumour,Security at Massey Hall tells there is NO Prince show Toronto prince'd purple'd,13
Is Prince performing a show in Toronto tonight? Trick question: Prince doesn't perform. Prince is you. Prince is this tweet. Prince is.,1,annetdonahue,prince-toronto,rumour,Is Prince performing a show in Toronto tonight? Trick question Prince doesn't perform. Prince is you. Prince is this tweet. Prince is.,22
Prince (@3RDEYEGIRL) playing surprise show in Toronto tonight?: http://t.co/BJCMwEagNr,1,exclaimnews,prince-toronto,rumour,Prince playing surprise show in Toronto tonight?,7
Yes! RT @nowtoronto: Is Prince playing a surprise Massey Hall show tonight? http://t.co/pxqvE0ZsnM http://t.co/y83i28GRSl,1,JesseKG,prince-toronto,rumour,Yes! RT Is Prince playing a surprise Massey Hall show tonight?,11
"""My boss let me go early, told me I look sick.""
Lineup for rumoured Prince show: http://t.co/WTde7L4kYy http://t.co/LXtTx9qNaS #Toronto",1,680News,prince-toronto,rumour,"""My boss let me go early, told me I look sick."" Lineup for rumoured Prince show Toronto",17
#Toronto if you can't get in to see #princeTO then get a #Prince pizza from Dino http://t.co/hqGmtiT6r0 @FiratDino,1,MYNAMEISKHANcdn,prince-toronto,rumour,Toronto if you can't get in to see princeTO then get a Prince pizza from Dino,16
Just got word from Massey Hall management that #Prince is indeed doing 2 shows. Tonight and tomorrow.,1,autekor,prince-toronto,rumour,Just got word from Massey Hall management that Prince is indeed doing 2 shows. Tonight and tomorrow.,17
Is Prince to perform surprise show in Toronto tonight?  http://t.co/zA1hH7lfc0,1,ETCanada,prince-toronto,rumour,Is Prince to perform surprise show in Toronto tonight?,9
#Breaking @LiveNationON has tweeted out there is no Prince show at Massey Hall tonight.,1,kateygoalie,prince-toronto,rumour,Breaking has tweeted out there is no Prince show at Massey Hall tonight.,13
"PRINCE doing surprise show at Massey Hall in Toronto today! Wristbands at 6, show at 8.  @3RDEYEGIRL http://t.co/Z7vaVDAYKX",1,ChezRobb,prince-toronto,rumour,"PRINCE doing surprise show at Massey Hall in Toronto today! Wristbands at 6, show at 8.",16
"Now ppl will be showing up @ various venues hoping Prince will appear for a secret #Toronto show. Also, will Prince buy the El Mo sign?",1,HeatherMoAndCo,prince-toronto,rumour,"Now ppl will be showing up various venues hoping Prince will appear for a secret Toronto show. Also, will Prince buy the El Mo sign?",25
"As a monarchist, I'm excited to learn that the Prince will be in #Toronto tonight. Perhaps he'll autograph my cricket bat! #TOpoli",1,TOMayorTroy,prince-toronto,rumour,"As a monarchist, I'm excited to learn that the Prince will be in Toronto tonight. Perhaps he'll autograph my cricket bat! TOpoli",22
Rumours of Prince coming to #Toronto replaced by rumours of many wet people waiting in a line-up for nothing. At least thats what i heard.,1,StandUpAli,prince-toronto,rumour,Rumours of Prince coming to Toronto replaced by rumours of many wet people waiting in a line-up for nothing. At least thats what i heard.,25
"If you love Prince enough to take the day off work &amp; go to downtown Toronto, rumour has it he is doing a show tonight at Massey Hall -LM",1,KoolFMBarrie,prince-toronto,rumour,"If you love Prince enough to take the day off work amp go to downtown Toronto, rumour has it he is doing a show tonight at Massey Hall -LM",29
Is Prince playing a secret show in Toronto tonight? Lineup Already at Massey Hall RU going http://t.co/ONDwvsPtUT http://t.co/TlgzGeSE0c,1,slammin29,prince-toronto,rumour,Is Prince playing a secret show in Toronto tonight? Lineup Already at Massey Hall RU going,16
Rumours of Prince surprise Toronto show quashed by Live Nation http://t.co/1f7VuOzI72,1,globeandmail,prince-toronto,rumour,Rumours of Prince surprise Toronto show quashed by Live Nation,10
"Is Prince playing a surprise show at Massey Hall tonight?
http://t.co/Jp0lbYz4Ui http://t.co/DUwv0mbRQu http://t.co/hM4CcFtNwi",1,marissanelson,prince-toronto,rumour,Is Prince playing a surprise show at Massey Hall tonight?,10
Prince fans are lined up from Massey Hall to Queen street to snag wristbands to his surprise shows http://t.co/W5rObSPMuN,1,nowtoronto,prince-toronto,rumour,Prince fans are lined up from Massey Hall to Queen street to snag wristbands to his surprise shows,18
My piece for @billboard: Secret Prince Show Rumored for Toronto Tonight http://t.co/GWaiW8SO0B @3RDEYEGIRL @DonnaGrantis @masseyhall,1,karen_bliss,prince-toronto,rumour,My piece for Secret Prince Show Rumored for Toronto Tonight,10
Hundreds of people still waiting in line for the event formerly known as Prince concert at Massey Hall #cbcto http://t.co/XJbCmPNIh9,1,trevorjdunn,prince-toronto,rumour,Hundreds of people still waiting in line for the event formerly known as Prince concert at Massey Hall cbcto,19
Prince fans lined up outside Massey Hall say they are VERY disappointed after security says NO PRINCE SHOW tonight #prince #purplerain,1,stephaniesmyth,prince-toronto,rumour,Prince fans lined up outside Massey Hall say they are VERY disappointed after security says NO PRINCE SHOW tonight prince purplerain,21
#Surprise! Prince at Massey Hall TONIGHT! Park in our Yonge/Shuter lot and grab a pre-show bite! #ToTheCity http://t.co/CTjdXJb01P,1,toeatoncentre,prince-toronto,rumour,Surprise! Prince at Massey Hall TONIGHT! Park in our Yonge Shuter lot and grab a pre-show bite! ToTheCity,18
"Jeez, what is it with Toronto and cancellations? First IE, now Prince concerts. Remind me to book next family reunion there.",1,real_pr_pro,prince-toronto,rumour,"Jeez, what is it with Toronto and cancellations? First IE, now Prince concerts. Remind me to book next family reunion there.",21
"Live Nation says Prince isn't playing at *Massey Hall*. Could he play elsewhere? You know, the Elmo closes this week... (I know nothing)",1,siomo,prince-toronto,rumour,"Live Nation says Prince isn't playing at Massey Hall . Could he play elsewhere? You know, the Elmo closes this week... I know nothing",24
"The whole ""secret Prince show in Toronto"" is a joke. How dare they let ppl stand out there all day waiting. Total jerk move. By all involved",1,fanvav,prince-toronto,rumour,"The whole ""secret Prince show in Toronto"" is a joke. How dare they let ppl stand out there all day waiting. Total jerk move. By all involved",27
Get here quick! We're in line for @3RDEYEGIRL secret show in Toronto @masseyhall !!! #Prince http://t.co/LpfaxDopSn,1,boom973,prince-toronto,rumour,Get here quick! We're in line for secret show in Toronto !!! Prince,13
The line for #Prince at Massey Hall extends to back of building. Smells strongly of incense &amp; breakfast sandwiches http://t.co/ovA3uIUdsB,1,siomo,prince-toronto,rumour,The line for Prince at Massey Hall extends to back of building. Smells strongly of incense amp breakfast sandwiches,19
"Hey #Prince remember that time I stood next to you at that thing. Anyway, let's catch up tonight at Massey Hall. @3RDEYEGIRL #PRINCEWATCH",1,rayzorwong,prince-toronto,rumour,"Hey Prince remember that time I stood next to you at that thing. Anyway, let's catch up tonight at Massey Hall. PRINCEWATCH",22
I might just be crazy! But I am in line for #Prince surprise show in Toronto!  #MasseyHall @3rdeyegirl,1,csimundson,prince-toronto,rumour,I might just be crazy! But I am in line for Prince surprise show in Toronto! MasseyHall,17
"Dummies in line be like RT: ""@CP24 LiveNation confirms that Prince will not be performing at Massey Hall tonight."" http://t.co/Tt1iuaJwp4",1,mensathedj,prince-toronto,rumour,"Dummies in line be like RT "" LiveNation confirms that Prince will not be performing at Massey Hall tonight.""",19
Prince rumoured to be performing in surprise show in Toronto http://t.co/PEbtcmybqc http://t.co/HOoFI33eV2,1,CTVNews,prince-toronto,rumour,Prince rumoured to be performing in surprise show in Toronto,10
Is Prince really playing Massey Hall tonight? These folks sure hope so. Lineup surprisingly short. http://t.co/9PpzUOasz9,1,livewithculture,prince-toronto,rumour,Is Prince really playing Massey Hall tonight? These folks sure hope so. Lineup surprisingly short.,15
Is anyone still in line at Massey Hall? #Prince,1,MissLady_Di,prince-toronto,rumour,Is anyone still in line at Massey Hall? Prince,9
"Toronto, we just got Rick Rolled by Prince. We can either riot or we can go home and cry together. I'm down for whatever, really.",1,loudmouthjulia,prince-toronto,rumour,"Toronto, we just got Rick Rolled by Prince. We can either riot or we can go home and cry together. I'm down for whatever, really.",25
Is #Prince in #Toronto? Rumours fly of surprise show... @masseyhall http://t.co/ySchlys6DA,1,ctvottawa,prince-toronto,rumour,Is Prince in Toronto? Rumours fly of surprise show...,9
"Aw man, #Prince just played for 2 hours in my backyard, Toronto. 8-minute version of ""Purple Rain."" I really should've told somebody.",1,garnetfraser,prince-toronto,rumour,"Aw man, Prince just played for 2 hours in my backyard, Toronto. 8-minute version of ""Purple Rain."" I really should've told somebody.",22
jokes on you if you lined up for Prince at Massey Hall. #PrinceTrollKing,1,thisisgrump,prince-toronto,rumour,jokes on you if you lined up for Prince at Massey Hall. PrinceTrollKing,13
This Is What It Sounds Like When Prince Fans Cry. #NoPrinceConcert #Toronto http://t.co/tid8OsOBSn,1,SimonOstler,prince-toronto,rumour,This Is What It Sounds Like When Prince Fans Cry. NoPrinceConcert Toronto,12
can someone get us in 2 the secret prince show in toronto tomorrow,1,AUXTV,prince-toronto,rumour,can someone get us in 2 the secret prince show in toronto tomorrow,13
Prince is rumoured to be performing a surprise show Tuesday night in Toronto. http://t.co/GFa28laeQf,1,globalnewsto,prince-toronto,rumour,Prince is rumoured to be performing a surprise show Tuesday night in Toronto.,13
LiveNation confirms that Prince will not be performing at Massey Hall tonight.,1,CP24,prince-toronto,rumour,LiveNation confirms that Prince will not be performing at Massey Hall tonight.,12
VIDEO: Prince fans at @masseyhall in #Toronto react after being told singer won’t perform Tuesday: http://t.co/WAksjJN9cs @CityAnnaV,1,CityNews,prince-toronto,rumour,VIDEO Prince fans at in Toronto react after being told singer wont perform Tuesday,14
"Jobless bums lineup in rain all day for unannounced, secret Price gig tonight. Live Nation says no dice. Hilarious. http://t.co/QikGYeFjal",1,_danmcc,prince-toronto,rumour,"Jobless bums lineup in rain all day for unannounced, secret Price gig tonight. Live Nation says no dice. Hilarious.",19
No Prince concert at Toronto's Massey Hall. DEVELOPING STORY: http://t.co/63l6scicxF,1,CTVToronto,prince-toronto,rumour,No Prince concert at Toronto's Massey Hall. DEVELOPING STORY,9
Live Nation quashes #Prince rumour. The Purple One will not be playing at #Toronto's Massey Hall. http://t.co/FvGEmAzggF,1,metrotoronto,prince-toronto,rumour,Live Nation quashes Prince rumour. The Purple One will not be playing at Toronto's Massey Hall.,16
I can confirm that I am not performing at Massey Hall tonight either. #Prince,1,CBCQueensPark,prince-toronto,rumour,I can confirm that I am not performing at Massey Hall tonight either. Prince,14
Outside Massey Hall where Prince and @3RDEYEGIRL fans are lining up for what they think is a surprise show. http://t.co/yRPLZfQASC,1,tara_deschamps,prince-toronto,rumour,Outside Massey Hall where Prince and fans are lining up for what they think is a surprise show.,18
So wait Prince's gear was even set up in Toronto? Maybe Mr. Nelson wasn't pleased a pic was Tweeted of said set-up?,1,mikea71,prince-toronto,rumour,So wait Prince's gear was even set up in Toronto? Maybe Mr. Nelson wasn't pleased a pic was Tweeted of said set-up?,22
"TORONTO????

@AUXTV saying something about a secret Prince show tomorrow?
Maybe at @masseyhall?

Personally I've got no idea! Any more info?",1,PrinceMuseum,prince-toronto,rumour,TORONTO???? saying something about a secret Prince show tomorrow? Maybe at ? Personally I've got no idea! Any more info?,20
"UPDATE: Live Nation tweeting that Prince won't be performing tomorrow night either.
http://t.co/R3LrDeLIka #PrinceTO #Toronto",1,CityNews,prince-toronto,rumour,UPDATE Live Nation tweeting that Prince won't be performing tomorrow night either. PrinceTO Toronto,14
$10 Secret Prince show tonight at Massey Hall? FREAKING OUT! http://t.co/piXjrOZS78,1,adelaidehallTO,prince-toronto,rumour,10 Secret Prince show tonight at Massey Hall? FREAKING OUT!,10
The Prince at Massey Hall line up spans two blocks. Security say they have not done a headcount. http://t.co/hRMNQSTgUG,1,tara_deschamps,prince-toronto,rumour,The Prince at Massey Hall line up spans two blocks. Security say they have not done a headcount.,18
Suspect that the heartless monopolists at @LiveNationON nixed tonight's Prince Toronto @masseyhall show. As always profit trumps fun.,1,stuartbduncan,prince-toronto,rumour,Suspect that the heartless monopolists at nixed tonight's Prince Toronto show. As always profit trumps fun.,16
Is it still a secret show if everyone knows about it? #Prince? #Toronto  http://t.co/auLwUbBe3J http://t.co/49Xr9ovdwQ,1,SimonOstler,prince-toronto,rumour,Is it still a secret show if everyone knows about it? Prince? Toronto,13
Live Nation wants to apologize for any inconvenience experienced by Prince and his fans. Read more here: https://t.co/EwTuUh0Khb,1,LiveNationON,prince-toronto,rumour,Live Nation wants to apologize for any inconvenience experienced by Prince and his fans. Read more here,17
We're in line to see @3RDEYEGIRL!!!! #Prince #PrinceSurpriseShow #November4th #Toronto http://t.co/zFfGno2RcT,1,jness935,prince-toronto,rumour,We're in line to see !!!! Prince PrinceSurpriseShow November4th Toronto,10
Prince is going to make #Toronto purple tonight. And all eyes are watching. http://t.co/UpnrwN0qet,1,LiveinLimbo,prince-toronto,rumour,Prince is going to make Toronto purple tonight. And all eyes are watching.,13
Live Nation has confirmed that Prince will NOT be performing in Toronto tonight :(,1,BestFan,prince-toronto,rumour,Live Nation has confirmed that Prince will NOT be performing in Toronto tonight,13
Prince is playing a secret show in Toronto tonight.  I will also be playing a secret show tonight involving pizza &amp; netflix bingeing.,1,mikeyerxa,prince-toronto,rumour,Prince is playing a secret show in Toronto tonight. I will also be playing a secret show tonight involving pizza amp netflix bingeing.,23
Prince is in my spin class right now.  #Toronto #WheresPrince,1,annakgustafson,prince-toronto,rumour,Prince is in my spin class right now. Toronto WheresPrince,10
Prince at Massey Hall tonight. He's gonna lift whole houses clear off the ground. Wish I could be there.,1,InklessPW,prince-toronto,rumour,Prince at Massey Hall tonight. He's gonna lift whole houses clear off the ground. Wish I could be there.,19
"Prince never meant to cause you any sorrow, Massey Hall people standing in the rain.",1,joshvisser,prince-toronto,rumour,"Prince never meant to cause you any sorrow, Massey Hall people standing in the rain.",15
Is there a suprise prince show at massey hall tonite OTNOROT?,1,calvinlovemusic,prince-toronto,rumour,Is there a suprise prince show at massey hall tonite OTNOROT?,11
People talking about stupid shit like government corruption and harassment when Prince is in Toronto smh,1,FreekmaneJames,prince-toronto,rumour,People talking about stupid shit like government corruption and harassment when Prince is in Toronto smh,16
"TORONTO 2NITE: This is a page from @Ticketmaster which states Prince is playing @masseyhall 

 http://t.co/pjsH9JAnnq http://t.co/72ioWI7EfN",1,PrinceMuseum,prince-toronto,rumour,TORONTO 2NITE This is a page from which states Prince is playing,12
Are you a Prince fan? Do you live in Toronto? You might want to check this article out: http://t.co/qgXsag2ygC #surpriseshow,1,indieweek,prince-toronto,rumour,Are you a Prince fan? Do you live in Toronto? You might want to check this article out surpriseshow,19
Bad news for the Prince fans in the queue. No show in Toronto unfortunately. (according to Livenation) https://t.co/BbaUOo9k1x,1,housequakecom,prince-toronto,rumour,Bad news for the Prince fans in the queue. No show in Toronto unfortunately. according to Livenation,17
"UPDATED: Prince not playing Massey Hall, Live Nation says http://t.co/MjRWsEJRWo #PrinceTO #cbcto http://t.co/Gk9DflWJjE",1,CBCToronto,prince-toronto,rumour,"UPDATED Prince not playing Massey Hall, Live Nation says PrinceTO cbcto",11
Prince surprise concert rumours spark line-ups in Toronto http://t.co/QuARw5Lcth via @huffpostcamusic,1,HuffPostCanada,prince-toronto,rumour,Prince surprise concert rumours spark line-ups in Toronto via,9
