text,is_rumor,user.handle,topic,label,cleaned_tweet,word_count
Timing of Parliament shootings - an hour later and 200+ MPs and dozens of reporters would have been in hall where shooting took place,1,nathancullen,ottawashooting,rumour,Timing of Parliament shootings - an hour later and 200 MPs and dozens of reporters would have been in hall where shooting took place,24
"In his last three games, Kobe is averaging 26.7 points on 42% shooting, 4.3 rebounds and 3.7 assists in 31.3 minutes. #MathIsFun",0,LakersNation,ottawashooting,not_rumour,"In his last three games, Kobe is averaging 26.7 points on 42 shooting, 4.3 rebounds and 3.7 assists in 31.3 minutes. MathIsFun",22
BREAKING: Canada police investigating Michael Zehaf-Bibeau as possible suspect in Ottawa shooting: source familiar with matter,1,Reuters,ottawashooting,rumour,BREAKING Canada police investigating Michael Zehaf-Bibeau as possible suspect in Ottawa shooting source familiar with matter,16
"MORE: Ottawa shootings suspect identified as Michael Zehaf-Bibeau, 32; unclear if there are other shooters: http://t.co/Y7l0QLT94d",1,AP,ottawashooting,rumour,"MORE Ottawa shootings suspect identified as Michael Zehaf-Bibeau, 32 unclear if there are other shooters",15
Thoughts and prayer goes out to all those involved in the tragic events this morning in Ottawa.,0,CarknerMatt,ottawashooting,not_rumour,Thoughts and prayer goes out to all those involved in the tragic events this morning in Ottawa.,17
Follow our live coverage of the shootings in Ottawa here: http://t.co/rmEiEdAcH3 #ottawashooting http://t.co/GBHLM8pWGp,0,globeandmail,ottawashooting,not_rumour,Follow our live coverage of the shootings in Ottawa here ottawashooting,11
"Canada Prime Minister Stephen Harper safe, has left parliament Hill: TV quoting PM's office",0,Reuters,ottawashooting,not_rumour,"Canada Prime Minister Stephen Harper safe, has left parliament Hill TV quoting PM's office",14
Footage from Globe reporter captures exchange of gun fire in Parliament Hill building https://t.co/FOu4PbNCDq,1,globeandmail,ottawashooting,rumour,Footage from Globe reporter captures exchange of gun fire in Parliament Hill building,13
Two Tory MPs say gunman at Parliament Hill has been 'shot and killed' http://t.co/r2qnyftxXF http://t.co/mksfPjJ73r,1,nationalpost,ottawashooting,rumour,Two Tory MPs say gunman at Parliament Hill has been 'shot and killed',13
ISIS Media account posts picture claiming to be Michael Zehaf-Bibeau suspected shooter in #Ottawa http://t.co/V61x3YvkGJ,1,NewsOnTheMin,ottawashooting,rumour,ISIS Media account posts picture claiming to be Michael Zehaf-Bibeau suspected shooter in Ottawa,14
Senior U.S. official: Canadian government has informed U.S. that one shooter is dead in Ottawa. Live blog: http://t.co/q98AMohu7T,1,cnnbrk,ottawashooting,rumour,Senior U.S. official Canadian government has informed U.S. that one shooter is dead in Ottawa. Live blog,17
Media Advisory - Update on the current operation with respect to the shootings in the Ottawa downtown core http://t.co/pLaEI6TEN4,0,RCMP_Nat_Div,ottawashooting,not_rumour,Media Advisory - Update on the current operation with respect to the shootings in the Ottawa downtown core,18
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,1,CTVNews,ottawashooting,rumour,CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. OttawaShooting,16
"UPDATE: Parliament Hill attack: Soldier dies of injuries, gunman shot dead http://t.co/pp6hcfWcRw #OttawaShooting http://t.co/P0DfYqt63V",1,CBCNews,ottawashooting,rumour,"UPDATE Parliament Hill attack Soldier dies of injuries, gunman shot dead OttawaShooting",12
"Breaking News: U.S. agencies have been advised that #Ottawa shooter was believed to be a #Canadian convert to #Islam, #FoxNews confirms.",1,FoxNews,ottawashooting,rumour,"Breaking News U.S. agencies have been advised that Ottawa shooter was believed to be a Canadian convert to Islam, FoxNews confirms.",21
More shots fired just off Parliament Hill. Police telling everyone to take cover.,1,CBCAlerts,ottawashooting,rumour,More shots fired just off Parliament Hill. Police telling everyone to take cover.,13
MORE: A spokesman says Prime Minister Stephen Harper was safe and had left Parliament Hill: http://t.co/utTbmsYFjL,0,AP,ottawashooting,not_rumour,MORE A spokesman says Prime Minister Stephen Harper was safe and had left Parliament Hill,15
COMING UP LIVE Ottawa shooting: Stephen Harper to address nation http://t.co/pGA98ONjKJ http://t.co/Jscp7Q9fBM,1,CBCNews,ottawashooting,rumour,COMING UP LIVE Ottawa shooting Stephen Harper to address nation,10
This afternoon we've lowered our flags to half mast in honour of the Canadian Reservist who lost his life in Ottawa. http://t.co/3oTF5sd2Lf,1,MikeSavageHFX,ottawashooting,rumour,This afternoon we've lowered our flags to half mast in honour of the Canadian Reservist who lost his life in Ottawa.,21
"BREAKING: Police: Shooting incident reported near Canadian Parliament.

Spokesperson: Prime Minister Harper ""is safe"" - @WorldNews",0,ABC,ottawashooting,not_rumour,"BREAKING Police Shooting incident reported near Canadian Parliament. Spokesperson Prime Minister Harper ""is safe"" -",15
Our thoughts are with Ottawa.,0,penguins,ottawashooting,not_rumour,Our thoughts are with Ottawa.,5
PM Stephen Harper to address the nation on #OttawaShooting at 7:45 pm/ET. @pmharper #cdnpoli  http://t.co/6U5GV4uBT8,1,CBCAlerts,ottawashooting,rumour,PM Stephen Harper to address the nation on OttawaShooting at 7 45 pm ET. cdnpoli,15
"Extended Video: Guns raised, officers rush towards @RideauCentre http://t.co/YHpG2o8XeH http://t.co/UsPYjU85AS",1,ctvottawa,ottawashooting,rumour,"Extended Video Guns raised, officers rush towards",7
"Along with all our fellow Canadians, our thoughts are with the family of the @CanadianForces member killed today. #OttawaShooting",0,YRP,ottawashooting,not_rumour,"Along with all our fellow Canadians, our thoughts are with the family of the member killed today. OttawaShooting",18
"RCMP advises if you are in downtown Ottawa ""to stay away from windows and off roofs due to ongoing police incident. """,0,CTVNews,ottawashooting,not_rumour,"RCMP advises if you are in downtown Ottawa ""to stay away from windows and off roofs due to ongoing police incident. """,22
Rest in peace Cpl. Nathan Cirillo via @globeandmail #ottawashooting http://t.co/voEK2MZpfR http://t.co/sMpeSGv4HY,1,samar_ismail,ottawashooting,rumour,Rest in peace Cpl. Nathan Cirillo via ottawashooting,8
Photos of the scene unfolding after multiple shootings in Ottawa this morning. http://t.co/xq8Ihiuf5X http://t.co/wS4PkA5ddg,0,cnnbrk,ottawashooting,not_rumour,Photos of the scene unfolding after multiple shootings in Ottawa this morning.,12
"If you have pictures or video of the suspect, email them NatDiv_Media_DivNat@rcmp-grc.gc.ca #ottawa #ottcity #ottnews",0,OttawaPolice,ottawashooting,not_rumour,"If you have pictures or video of the suspect, email them NatDiv Media DivNat-grc.gc.ca ottawa ottcity ottnews",17
"Ottawa shooting: Nathan Cirillo, reservist from Hamilton, killed in attack
http://t.co/cUzepktlxx http://t.co/hqR6R0q9jl",1,CBCNews,ottawashooting,rumour,"Ottawa shooting Nathan Cirillo, reservist from Hamilton, killed in attack",10
Tip Sheet: Helping Kids Cope with Media Coverage of War and Traumatic Events http://t.co/6NVM8bWGoP  #ottawashooting http://t.co/SScGHn9PoE,0,MediaSmarts,ottawashooting,not_rumour,Tip Sheet Helping Kids Cope with Media Coverage of War and Traumatic Events ottawashooting,14
We stand w/ our Canadian partners as scene unfolds in Ottawa. We stand resolute in defense of our 2 nations.First responders in our thoughts,0,NoradNorthcom,ottawashooting,not_rumour,We stand w our Canadian partners as scene unfolds in Ottawa. We stand resolute in defense of our 2 nations.First responders in our thoughts,24
The sad poignant irony of a soldier felled at the foot of the Cenotaph. It is to weep. Remembrance Day will feel different. #OttawaShooting,0,cbctom,ottawashooting,not_rumour,The sad poignant irony of a soldier felled at the foot of the Cenotaph. It is to weep. Remembrance Day will feel different. OttawaShooting,24
Hearts and prayers go out to everyone affected by the shootings in Ottawa today.,0,timhicksmusic,ottawashooting,not_rumour,Hearts and prayers go out to everyone affected by the shootings in Ottawa today.,14
"Ottawa Police say they are dealing with multiple suspects, can't confirm whether all have guns but are confirming multiple suspects.",1,amyminsky,ottawashooting,rumour,"Ottawa Police say they are dealing with multiple suspects, can't confirm whether all have guns but are confirming multiple suspects.",20
Our thoughts are with the family and friends of Cpl. Nathan Cirillo and all those affected by the events in Ottawa today. #OttawaStrong,1,VanCanucks,ottawashooting,rumour,Our thoughts are with the family and friends of Cpl. Nathan Cirillo and all those affected by the events in Ottawa today. OttawaStrong,23
"Ottawa Police report a third shooting at Rideau Centre, no reports of injuries.",1,newhot899,ottawashooting,rumour,"Ottawa Police report a third shooting at Rideau Centre, no reports of injuries.",13
"Police confirm multiple suspects involved in shooting incident at Ottawa War Memorial - @VassyKapelos, @amyminsky http://t.co/aF9HyT9BgX",1,BreakingNews,ottawashooting,rumour,"Police confirm multiple suspects involved in shooting incident at Ottawa War Memorial - ,",14
#Leafs are currently in lockdown mode in a hotel in downtown #Ottawa.,0,NHLexpertpicks,ottawashooting,not_rumour,Leafs are currently in lockdown mode in a hotel in downtown Ottawa.,12
the @OttawaPolice just sent an email to #muslim community leaders to call them if they feel unsafe or they're at risk #ottawashooting,0,hadeelalsh,ottawashooting,not_rumour,the just sent an email to muslim community leaders to call them if they feel unsafe or they're at risk ottawashooting,21
"Shooter still on loose after uniformed soldier shot at #Ottawa's War Memorial, across road from Parliament. MP's being taken out of offices.",1,CBCAlerts,ottawashooting,rumour,"Shooter still on loose after uniformed soldier shot at Ottawa's War Memorial, across road from Parliament. MP's being taken out of offices.",22
#OTTAWA FOOTAGE: Video captures moment shots fired in Canadian Parliament http://t.co/Zp9AKplH9p http://t.co/CkAO04v5gm,1,RT_com,ottawashooting,rumour,OTTAWA FOOTAGE Video captures moment shots fired in Canadian Parliament,10
Police confirm 'several' shootings in Ottawa; PM safe; downtown buildings in lockdown http://t.co/WX22NpkCFs http://t.co/FlvvBW7Cu2,1,globeandmail,ottawashooting,rumour,Police confirm 'several' shootings in Ottawa PM safe downtown buildings in lockdown,12
".@ctvottawa confirms there were 3 separate shootings. One on Parliament Hill, one at National War Memorial, one at Rideau Centre",1,CFRAOttawa,ottawashooting,rumour,". confirms there were 3 separate shootings. One on Parliament Hill, one at National War Memorial, one at Rideau Centre",20
"If there is a bright spot in Ottawa today, it's that @Ottawaparamedic did an amazing job keeping that young Soldier alive.",0,kidney4craig,ottawashooting,not_rumour,"If there is a bright spot in Ottawa today, it's that did an amazing job keeping that young Soldier alive.",20
#Ottawa City Hall is currently in lock-down. Please avoid the area.,0,ottawacity,ottawashooting,not_rumour,Ottawa City Hall is currently in lock-down. Please avoid the area.,11
Our Thoughts are with Ottawa today. #OhCanada http://t.co/6FvpRSst9k,0,BarDown,ottawashooting,not_rumour,Our Thoughts are with Ottawa today. OhCanada,7
Thoughts and prayers with everyone affected by the tragic events here in Ottawa this morning. Stay safe! #OttawaStrong,0,CurtisLazar95,ottawashooting,not_rumour,Thoughts and prayers with everyone affected by the tragic events here in Ottawa this morning. Stay safe! OttawaStrong,18
BREAKING NEWS: CANADIAN OFFICIALS NOW CALLING TODAY'S PARLIAMENT SHOOTING A TERRORIST ATTACK - http://t.co/lXFiYaVImZ,1,PzFeed,ottawashooting,rumour,BREAKING NEWS CANADIAN OFFICIALS NOW CALLING TODAY'S PARLIAMENT SHOOTING A TERRORIST ATTACK -,13
IN LOCKDOWN | Many buildings in downtown Ottawa in lockdown as shooting investigations continue: http://t.co/kKUgUz4zHC #cbcOTT #OTTnews,0,CBCOttawa,ottawashooting,not_rumour,IN LOCKDOWN Many buildings in downtown Ottawa in lockdown as shooting investigations continue cbcOTT OTTnews,15
"Ottawa shooting: How events unfolded, First shots fired at 9:52 a.m. at the War Memorial
http://t.co/cUzepktlxx http://t.co/eh0T2oHhFz",0,CBCNews,ottawashooting,not_rumour,"Ottawa shooting How events unfolded, First shots fired at 9 52 a.m. at the War Memorial",16
"#BREAKING
#OTTAWA police are asking Facebook and twitter users to stop reporting police locations 
#ParliamentHill",0,1310NewsDay,ottawashooting,not_rumour,BREAKING OTTAWA police are asking Facebook and twitter users to stop reporting police locations ParliamentHill,15
OTTAWA! Sending postive vibes. Stay away from rooftops and windows in downtown. Shooter still in Parliament Hill: http://t.co/WzBRh1x9sq,1,ThatKevinSmith,ottawashooting,rumour,OTTAWA! Sending postive vibes. Stay away from rooftops and windows in downtown. Shooter still in Parliament Hill,17
"MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings
http://t.co/3NfiSwTwPt http://t.co/V5tIbCQgj9",1,CP24,ottawashooting,rumour,MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,10
Police say the shooter is on roof of building at Metcalfe and Sparks 1 block from Parliament Hill #ottnews #cbcott http://t.co/ZZiMUgj69H,1,cbcjlong,ottawashooting,rumour,Police say the shooter is on roof of building at Metcalfe and Sparks 1 block from Parliament Hill ottnews cbcott,20
BREAKING NEWS: Ottawa police now confirm one suspect has been killed. 2 suspects remain at large.,1,PzFeed,ottawashooting,rumour,BREAKING NEWS Ottawa police now confirm one suspect has been killed. 2 suspects remain at large.,16
#Ottawa Police say they are dealing with multiple suspects. Cannot confirm whether both/all have guns. Ottawa still pretty much locked down,1,l_stone,ottawashooting,rumour,Ottawa Police say they are dealing with multiple suspects. Cannot confirm whether both all have guns. Ottawa still pretty much locked down,22
Witness tells CNN gunman shot one of two soldiers standing guard at war memorial in Ottawa. Live blog: http://t.co/q98AMohu7T,1,cnnbrk,ottawashooting,rumour,Witness tells CNN gunman shot one of two soldiers standing guard at war memorial in Ottawa. Live blog,18
#BREAKING US Embassy in Ottawa on lockdown due to shooting at Parliament Hill,0,DavidMuir,ottawashooting,not_rumour,BREAKING US Embassy in Ottawa on lockdown due to shooting at Parliament Hill,13
#OttawaShooting is NOT Canada's 9/11.  Let the damn officials figure out what's going on before the American media starts fear-mongering.,0,kwte84,ottawashooting,not_rumour,OttawaShooting is NOT Canada's 9 11. Let the damn officials figure out what's going on before the American media starts fear-mongering.,21
‘We refuse to be silenced': Ontario premier Kathleen Wynne defiant in face of Ottawa shooting http://t.co/Y03rCS0LoZ http://t.co/9o4CC8wBpK,0,nationalpost,ottawashooting,not_rumour,We refuse to be silenced' Ontario premier Kathleen Wynne defiant in face of Ottawa shooting,15
"Here are my thoughts as we face tragic events in Ottawa, our nation’s capital. http://t.co/o5XQb8uQoS",0,GGDavidJohnston,ottawashooting,not_rumour,"Here are my thoughts as we face tragic events in Ottawa, our nations capital.",14
"OTTAWA SHOOTING:
- Soldier shot at war memorial
- Parliament Hill locked down
- PM Harper safe, 'off the hill' 
http://t.co/LmbpYiNH9A",1,HuffPostCanada,ottawashooting,rumour,"OTTAWA SHOOTING - Soldier shot at war memorial - Parliament Hill locked down - PM Harper safe, 'off the hill'",20
"""Contrary to earlier reports no incident occurred near the Rideau Centre,"" Ottawa police say. #cbcOTT @OTTnews",1,CBCOttawa,ottawashooting,rumour,"""Contrary to earlier reports no incident occurred near the Rideau Centre,"" Ottawa police say. cbcOTT",15
"Scene outside Canada's parliament where soldier shot by gunman at National War Memorial, http://t.co/t1HQMYQ6QB http://t.co/bMzDnPL1NX",1,BBCBreaking,ottawashooting,rumour,"Scene outside Canada's parliament where soldier shot by gunman at National War Memorial,",13
#NHL cancels tonight's game between #Ottawa and #Toronto due to today's shootings. Senators were to host Maple Leafs.,1,CBCAlerts,ottawashooting,rumour,NHL cancels tonight's game between Ottawa and Toronto due to today's shootings. Senators were to host Maple Leafs.,18
Raw footage and live coverage of shooting at Parliament: http://t.co/BXR3thpsV0 http://t.co/mAWprVUaLC,0,globeandmail,ottawashooting,not_rumour,Raw footage and live coverage of shooting at Parliament,9
".@OttawaPolice: ""Incidents occurred at National War Memorial, near the Rideau Centre and Parliament Hill."" Live blog: http://t.co/q98AMohu7T",1,cnnbrk,ottawashooting,rumour,". ""Incidents occurred at National War Memorial, near the Rideau Centre and Parliament Hill."" Live blog",16
Chairs against door. MT @grahamctv: Photo from inside caucus room after shooting http://t.co/ELaGEUBVM1,0,irene_thomaidis,ottawashooting,not_rumour,Chairs against door. MT Photo from inside caucus room after shooting,11
Police hold news conference on #OttawaShooting - follow our coverage here: http://t.co/0YmuK6kMQM,1,BBCBreaking,ottawashooting,rumour,Police hold news conference on OttawaShooting - follow our coverage here,11
Thoughts are with those in Ottawa today #Parliament #besafe,0,SaskatoonPolice,ottawashooting,not_rumour,Thoughts are with those in Ottawa today Parliament besafe,9
Updated: Canadian soldier killed in attack at Parliament Hill in Ottawa http://t.co/tMfDn2GAbh,1,nytimes,ottawashooting,rumour,Updated Canadian soldier killed in attack at Parliament Hill in Ottawa,11
.@pmharper and I have been speaking to some of our allies around the world. The PM will address the nation this evening. #OttawaShooting,1,HonJohnBaird,ottawashooting,rumour,. and I have been speaking to some of our allies around the world. The PM will address the nation this evening. OttawaShooting,23
U.S. jury finds four former Blackwater guards guilty on nearly every count related to 2007 Baghdad shooting.,0,Reuters,ottawashooting,not_rumour,U.S. jury finds four former Blackwater guards guilty on nearly every count related to 2007 Baghdad shooting.,17
Canada showing why its regarded as such a great nation http://t.co/0lAw2uj35h #OttawaShooting #CanadaStrong,0,sambonfante,ottawashooting,not_rumour,Canada showing why its regarded as such a great nation OttawaShooting CanadaStrong,12
Praying for everyone in Ottawa right now,0,Monahan20,ottawashooting,not_rumour,Praying for everyone in Ottawa right now,7
"Just hearing the news, thoughts today are back home with the citizens and dedicated public servants in Ottawa and across the country.",0,ATJogia,ottawashooting,not_rumour,"Just hearing the news, thoughts today are back home with the citizens and dedicated public servants in Ottawa and across the country.",22
"Wow. Photo from MP Nina Grewal showing the doors of Reading Room Barricaded.  #ParliamentHill #Ottawa http://t.co/vGsuHQqadi""",0,PTadros_RC,ottawashooting,not_rumour,Wow. Photo from MP Nina Grewal showing the doors of Reading Room Barricaded. ParliamentHill Ottawa,15
"LATEST: Suspected Ottawa gunman identified as Michael Joseph Hall, a convert to Islam; also known as Michael Zehaf-Bibeau - @PeteWilliamsNBC",1,NBCNightlyNews,ottawashooting,rumour,"LATEST Suspected Ottawa gunman identified as Michael Joseph Hall, a convert to Islam also known as Michael Zehaf-Bibeau -",19
"We encourage anyone who needs to talk, to call us 613-238-3311 - this is terrifying in our beautiful city. #Ottawa",0,DistressCentreO,ottawashooting,not_rumour,"We encourage anyone who needs to talk, to call us 613-238-3311 - this is terrifying in our beautiful city. Ottawa",20
"#BREAKING: Soldier shot dead in Ottawa attack identified as Hamilton, Ontario-based reservist Cpl. Nathan Cirillo. #OttawaShooting",1,CTVNews,ottawashooting,rumour,"BREAKING Soldier shot dead in Ottawa attack identified as Hamilton, Ontario-based reservist Cpl. Nathan Cirillo. OttawaShooting",16
Soldier shot at War Memorial in Ottawa has died. Live coverage: http://t.co/pQpji0hgFI,1,globeandmail,ottawashooting,rumour,Soldier shot at War Memorial in Ottawa has died. Live coverage,11
BREAKING: Four Blackwater guards convicted of voluntary manslaughter in 2007 Baghdad shooting http://t.co/hR7xe18RJ2,0,RT_America,ottawashooting,not_rumour,BREAKING Four Blackwater guards convicted of voluntary manslaughter in 2007 Baghdad shooting,12
This is #MyCanada .. Passing woman valiantly tries to save #Hamilton Reservist shot in #Ottawa .. #OttawaShooting http://t.co/0uHEdCAylc,1,dexterdyne,ottawashooting,rumour,This is MyCanada .. Passing woman valiantly tries to save Hamilton Reservist shot in Ottawa .. OttawaShooting,17
"BREAKING: A spokesperson for The Ottawa Hospital confirms that it has received three patients, two of which are in stable condition.",1,CP24,ottawashooting,rumour,"BREAKING A spokesperson for The Ottawa Hospital confirms that it has received three patients, two of which are in stable condition.",21
CBS reports Ottawa shooting suspect was born in Quebec as Michael Joseph Hall. He's a recent convert to Islam - http://t.co/58IK7FMcA1,1,PzFeed,ottawashooting,rumour,CBS reports Ottawa shooting suspect was born in Quebec as Michael Joseph Hall. He's a recent convert to Islam -,20
"A photo of Cpl. Nathan Cirillo, killed in #Ottawa today. #RIP http://t.co/mh07ZMi9J5",1,News1130radio,ottawashooting,rumour,"A photo of Cpl. Nathan Cirillo, killed in Ottawa today. RIP",11
NEW: Sources: Deceased gunman who killed soldier in Ottawa has been identified as Canadian national Michael Zehaf-Bibeau - @WorldNews,1,ABC,ottawashooting,rumour,NEW Sources Deceased gunman who killed soldier in Ottawa has been identified as Canadian national Michael Zehaf-Bibeau -,18
More shots fired on Parliament Hill.,1,stephen_taylor,ottawashooting,rumour,More shots fired on Parliament Hill.,6
"Police in #Ottawa call situation 'fluid,' 'dynamic,' 'unfolding.' Confirm deaths of soldier, gunman. #cdnpoli",1,CBCAlerts,ottawashooting,rumour,"Police in Ottawa call situation 'fluid,' 'dynamic,' 'unfolding.' Confirm deaths of soldier, gunman. cdnpoli",14
"Police confirm 3rd shooting in area of Rideau Centre, mall in downtown #Ottawa east of Parliament Hill. #cdnpoli",1,CBCAlerts,ottawashooting,rumour,"Police confirm 3rd shooting in area of Rideau Centre, mall in downtown Ottawa east of Parliament Hill. cdnpoli",18
"[Episode] #BTS 'War of Hormone' MV &amp; Concept Photo shooting (with Eng sub.)
(http://t.co/EwS342rpl8)

#호르몬전쟁
#Hello_hello",0,bts_bighit,ottawashooting,not_rumour,Episode BTS 'War of Hormone' MV amp Concept Photo shooting with Eng sub. Hello hello,15
"Sending love &amp; support to my hometown Ottawa Canada. Pls everyone be safe, thinking of u all.",0,IamSandraOh,ottawashooting,not_rumour,"Sending love amp support to my hometown Ottawa Canada. Pls everyone be safe, thinking of u all.",17
My thoughts &amp; prayers are with the family &amp; friends of the soldier killed today in the line of duty in Ottawa. Our nation mourns your loss.,1,MPLoisBrown,ottawashooting,rumour,My thoughts amp prayers are with the family amp friends of the soldier killed today in the line of duty in Ottawa. Our nation mourns your loss.,27
DEVELOPING: Police: Shooting near Canadian Parliament; soldier wounded; active situation: http://t.co/9MAAywtu03 http://t.co/kZvFqw7p0v,1,ABC,ottawashooting,rumour,DEVELOPING Police Shooting near Canadian Parliament soldier wounded active situation,10
Very reliable source on Parliament Hill tells me the assailant has been killed. #cdnpoli #ottnews,1,_MarkSutcliffe,ottawashooting,rumour,Very reliable source on Parliament Hill tells me the assailant has been killed. cdnpoli ottnews,15
"University of Ottawa now in lockdown after earlier shooting at Canada's Parliament buildings, @uOttawaDirect says http://t.co/65JM05b8Ts",1,BBCBreaking,ottawashooting,rumour,"University of Ottawa now in lockdown after earlier shooting at Canada's Parliament buildings, says",14
Thoughts and prayers for everyone in Ottawa #staystrong #PrayForOttawa,0,pou29,ottawashooting,not_rumour,Thoughts and prayers for everyone in Ottawa staystrong PrayForOttawa,9
"No matter where you are in #Ottawa, there's a 100% chance your Mom is worried. Text/email/call your family.",0,LukeBrizazzle,ottawashooting,not_rumour,"No matter where you are in Ottawa, there's a 100 chance your Mom is worried. Text email call your family.",20
Conservative caucas informed soldier shot at War Memorial in Ottawa this morning has died.  A sad development on a shocking day.,1,cbcJillDempsey,ottawashooting,rumour,Conservative caucas informed soldier shot at War Memorial in Ottawa this morning has died. A sad development on a shocking day.,21
The TTC says it has “implemented heightened security across the entire transit system” in light of the shootings in Ottawa.,0,CP24,ottawashooting,not_rumour,The TTC says it has implemented heightened security across the entire transit system in light of the shootings in Ottawa.,20
Our thoughts are with everyone in Ottawa and those affected by today's events. #OttawaStrong,0,LAKings,ottawashooting,not_rumour,Our thoughts are with everyone in Ottawa and those affected by today's events. OttawaStrong,14
Ottawa police confirm a shooting at Canada's National War Memorial - @CBCOttawa http://t.co/JbjNKv3eGa,0,BreakingNews,ottawashooting,not_rumour,Ottawa police confirm a shooting at Canada's National War Memorial -,11
I applaud @CBCNews for not speculating and only reporting what is known. American media could use some of this restraint. #OttawaShooting,0,ianp89,ottawashooting,not_rumour,I applaud for not speculating and only reporting what is known. American media could use some of this restraint. OttawaShooting,20
Harper cancels Malala citizenship event in wake of Ottawa shootings http://t.co/jZGipsGIK6 #OttawaShooting http://t.co/FG7pcHuDmK,1,globeandmail,ottawashooting,rumour,Harper cancels Malala citizenship event in wake of Ottawa shootings OttawaShooting,11
UPDATE: Attacker shot dead in Parliament after soldier shot at War Memorial http://t.co/pp6hcfWcRw #OttawaShooting http://t.co/tx8j82FOYc,1,CBCNews,ottawashooting,rumour,UPDATE Attacker shot dead in Parliament after soldier shot at War Memorial OttawaShooting,13
"Events like today's in Ottawa are rare, but have an impact on all of us. Here are tips to help you support children: http://t.co/WRbMVjFgWd",0,PeelSchools,ottawashooting,not_rumour,"Events like today's in Ottawa are rare, but have an impact on all of us. Here are tips to help you support children",23
