text,is_rumor,user.handle,topic,label,cleaned_tweet,word_count
#CharlieHebdo tweeted this cartoon minutes before the attack: http://t.co/suTXnFLoPs http://t.co/vOzw6ecOtO,0,TPM,charliehebdo,not_rumour,CharlieHebdo tweeted this cartoon minutes before the attack,8
#CharlieHebdo: Nothing can justify attack &amp; those who organised &amp; committed these crimes should be brought to justice http://t.co/eoDTplTQll,0,hrw,charliehebdo,not_rumour,CharlieHebdo Nothing can justify attack amp those who organised amp committed these crimes should be brought to justice,18
French official says attack on Paris weekly #CharlieHebdo was with Kalachnikov automatic rifles and rocket launcher. Unprecedented. #AFP,1,marcburleigh,charliehebdo,rumour,French official says attack on Paris weekly CharlieHebdo was with Kalachnikov automatic rifles and rocket launcher. Unprecedented. AFP,18
Cartoonist Stephane Charbonnier was critically injured in the attack (LeFigaro) #CharlieHebdo http://t.co/fHMfUmQffo,1,AllawziSalim,charliehebdo,rumour,Cartoonist Stephane Charbonnier was critically injured in the attack LeFigaro CharlieHebdo,11
Intolerance cannot be an answer to Intolerance.Has to be unequivocal condemnation of the terror attack as well as attacks on Paris mosques,0,BDUTT,charliehebdo,not_rumour,Intolerance cannot be an answer to Intolerance.Has to be unequivocal condemnation of the terror attack as well as attacks on Paris mosques,22
My deepest condolences to those in Paris &amp; #CharlieHebdo! Over a cartoon!??... What happened to #FreedomOfSpeech ? http://t.co/xCiLxvTlk4,0,AleBedoya17,charliehebdo,not_rumour,My deepest condolences to those in Paris amp CharlieHebdo! Over a cartoon!??... What happened to FreedomOfSpeech ?,17
"It is speculative, but judging by video &amp; imagery from scene of #CharlieHebdo attack, these gunmen are not amateurs - they look experienced.",0,Charles_Lister,charliehebdo,not_rumour,"It is speculative, but judging by video amp imagery from scene of CharlieHebdo attack, these gunmen are not amateurs - they look experienced.",23
"Incredible to see universal outrage in #Europe over #CharlieHebdo, but double standards when it comes to #Palestinian attacks on #Israel.",0,Ostrov_A,charliehebdo,not_rumour,"Incredible to see universal outrage in Europe over CharlieHebdo, but double standards when it comes to Palestinian attacks on Israel.",20
"At my mom in Paris, right before the new year.#beforetragedy #jesuischarlie #whowouldhaveknown #booksfromchildhood &lt;3 http://t.co/dZqmi5Xjly",0,NadelParis,charliehebdo,not_rumour,"At my mom in Paris, right before the new year.beforetragedy jesuischarlie whowouldhaveknown booksfromchildhood lt 3",15
It's really important to spread news of all the Muslims who are condemning the mass murder at #CharlieHebdo http://t.co/9gzWACXGq1,0,johannhari101,charliehebdo,not_rumour,It's really important to spread news of all the Muslims who are condemning the mass murder at CharlieHebdo,18
The German newspaper Berliner Kurier printed a new #Mohammed cartoon on today's front page. #JeSuisCharlie http://t.co/rpNHS7BmiL,0,matthew_hunt,charliehebdo,not_rumour,The German newspaper Berliner Kurier printed a new Mohammed cartoon on today's front page. JeSuisCharlie,15
"Radicals were upset #CharlieHebdo portrayed Islam as a violent religion in their cartoons,so they killed the journalists to prove 'em wrong.",0,_Syriana_,charliehebdo,not_rumour,"Radicals were upset CharlieHebdo portrayed Islam as a violent religion in their cartoons,so they killed the journalists to prove 'em wrong.",21
So now let's talk seriously about #CharlieHebdo and Western double standard on freedom of speech http://t.co/X8iyp64azl,0,LatuffCartoons,charliehebdo,not_rumour,So now let's talk seriously about CharlieHebdo and Western double standard on freedom of speech,15
Support #CharlieHebdo and show Islamists we wont be scared. Pls retweet the most offensive #CharlieHebdo cartoons!! http://t.co/YtOm1GO99y,0,MGKaleem,charliehebdo,not_rumour,Support CharlieHebdo and show Islamists we wont be scared. Pls retweet the most offensive CharlieHebdo cartoons!!,16
"Apple, the ""Je suis Charlie"" banner on your french site is pointless: host Charlie Hebdo on your kiosk for free _NOW_ And stop censorship.",0,glazou,charliehebdo,not_rumour,"Apple, the ""Je suis Charlie"" banner on your french site is pointless host Charlie Hebdo on your kiosk for free NOW And stop censorship.",24
Freedom of expression should never be an act of bravery. Whoever threatens it is an enemy of all freedom-loving people. #CharlieHebdo,0,MsIntervention,charliehebdo,not_rumour,Freedom of expression should never be an act of bravery. Whoever threatens it is an enemy of all freedom-loving people. CharlieHebdo,21
Charlie Hebdo: We must not stop laughing at these murderous clowns http://t.co/1tllLxRHMk @martinrowson,0,guardian,charliehebdo,not_rumour,Charlie Hebdo We must not stop laughing at these murderous clowns,11
Gunman at Paris grocery store threatens to kill hostages if police storm the #CharlieHebdo brothers. http://t.co/EBbK7ny8Cx,1,FoxNews,charliehebdo,rumour,Gunman at Paris grocery store threatens to kill hostages if police storm the CharlieHebdo brothers.,15
"George Orwell: “If liberty means anything at all, it means the right to tell people what they do not want to hear."" #CharlieHebdo",0,StewartWood,charliehebdo,not_rumour,"George Orwell If liberty means anything at all, it means the right to tell people what they do not want to hear."" CharlieHebdo",23
'This is not just an attack on freedom of expression. It is an attack on freedom full stop': https://t.co/8Y6EU0TFYf,0,DouglasKMurray,charliehebdo,not_rumour,'This is not just an attack on freedom of expression. It is an attack on freedom full stop',18
"#BREAKING At least one injured in Paris kosher grocery shooting, hostage drama: sources",1,AFP,charliehebdo,rumour,"BREAKING At least one injured in Paris kosher grocery shooting, hostage drama sources",13
Hostages held at kosher supermarket in eastern Paris seen leaving site following apparent police assault http://t.co/B6ZsJBjzEM,1,BBCBreaking,charliehebdo,rumour,Hostages held at kosher supermarket in eastern Paris seen leaving site following apparent police assault,15
Perhaps the best #JeSuisCharlie cartoon yet... http://t.co/WtALoJqbtW via @AndrewBloch,0,ludobok,charliehebdo,not_rumour,Perhaps the best JeSuisCharlie cartoon yet... via,7
The latest on the manhunt for Charlie Hebdo attackers and two hostage situations taking place: http://t.co/A3ChSCOHck http://t.co/ArkKqSNQFb,0,WSJ,charliehebdo,not_rumour,The latest on the manhunt for Charlie Hebdo attackers and two hostage situations taking place,15
"1 of the cops killed at #CharlieHebdo was, like most victims of Islamist militants, a Muslim. http://t.co/qmnj7R9zJA http://t.co/s9apCaJcjF",0,astroehlein,charliehebdo,not_rumour,"1 of the cops killed at CharlieHebdo was, like most victims of Islamist militants, a Muslim.",16
"RT @LucilleClerc: Break one, thousand will rise #CharlieHebdo #JeSuisCharlie #raiseyourpencilforfreedom http://t.co/j6eGzOB6lk",0,SupTulum,charliehebdo,not_rumour,"Break one, thousand will rise CharlieHebdo JeSuisCharlie raiseyourpencilforfreedom",8
"even after #CharlieHebdo massacre,journalists like @sagarikaGhose (in todays #HindustanTimes) wl continue t defend #islam &amp; run down Hindus",0,fgautier26,charliehebdo,not_rumour,"even after CharlieHebdo massacre,journalists like in todays HindustanTimes wl continue t defend islam amp run down Hindus",17
"Armed with kalachnikovs &amp; rocketlauncher, 2 men open fire at French satirical mag Charlie Hebdo that published Prophet Mohamed cartoons @AFP",1,jenanmoussa,charliehebdo,rumour,"Armed with kalachnikovs amp rocketlauncher, 2 men open fire at French satirical mag Charlie Hebdo that published Prophet Mohamed cartoons",20
".@USEmbassyFrance changes its avatar on Twitter to ""Je Suis Charlie"" after attack on #CharlieHebdo. http://t.co/zX8Faxp0Zm",0,ChristopherJM,charliehebdo,not_rumour,". changes its avatar on Twitter to ""Je Suis Charlie"" after attack on CharlieHebdo.",14
The moving tributes to the victims of the Charlie Hebdo shooting http://t.co/pxRaFxCWMP http://t.co/BMoDaSBcdZ,0,Independent,charliehebdo,not_rumour,The moving tributes to the victims of the Charlie Hebdo shooting,11
"Horrific news re Charlie Hebdo. People of huge courage, wit and integrity murdered by people who find those ideas frightening. Awful.",0,davidschneider,charliehebdo,not_rumour,"Horrific news re Charlie Hebdo. People of huge courage, wit and integrity murdered by people who find those ideas frightening. Awful.",21
BREAKING: Paris police: Market gunman threatens to kill hostages if police storm terrorist brothers.,1,AP,charliehebdo,rumour,BREAKING Paris police Market gunman threatens to kill hostages if police storm terrorist brothers.,14
Police officers &amp; staff across Norfolk observe a 2 minute silence. #PoliceTributeToParis #JeSuisCharlie http://t.co/ievobVgUSy,0,NorfolkPolice,charliehebdo,not_rumour,Police officers amp staff across Norfolk observe a 2 minute silence. PoliceTributeToParis JeSuisCharlie,13
"Magnificent cartoons in response to Charlie Hebdo attack. ""He drew first"" particularly powerful http://t.co/GX2DmUBDmm #JeSuisCharlie",0,richardbranson,charliehebdo,not_rumour,"Magnificent cartoons in response to Charlie Hebdo attack. ""He drew first"" particularly powerful JeSuisCharlie",14
The letter from The Independent's Deputy Editor: In solidarity with #CharlieHebdo http://t.co/i6xl68x2lw http://t.co/3FYgFZSX72,0,Independent,charliehebdo,not_rumour,The letter from The Independent's Deputy Editor In solidarity with CharlieHebdo,11
The last person killed in Charlie Hebdo attacks was Muslim police officer http://t.co/qQXNLUDYPG http://t.co/PJH6tlyrpC,1,Independent,charliehebdo,rumour,The last person killed in Charlie Hebdo attacks was Muslim police officer,12
"We ""are Charlie Hebdo"" in the same sense that we demanded Boko Haram bring back ""our"" girls. You know, the girls we no longer talk about.",0,Will_Antonin,charliehebdo,not_rumour,"We ""are Charlie Hebdo"" in the same sense that we demanded Boko Haram bring back ""our"" girls. You know, the girls we no longer talk about.",26
The #CharlieHebdo attack represents possibly the most direct attack by Islamists on Western ideals to date.,0,JeffreyGoldberg,charliehebdo,not_rumour,The CharlieHebdo attack represents possibly the most direct attack by Islamists on Western ideals to date.,16
"#CharlieHebdo: Europe has a terrorism problem, not a Muslim problem http://t.co/miZoer532S (Pic: F Strazzari) http://t.co/w9VlkOerBF",0,Telegraph,charliehebdo,not_rumour,"CharlieHebdo Europe has a terrorism problem, not a Muslim problem Pic F Strazzari",13
"""State surveillance of emails will prevent a #CharlieHebdo atrocity.""

- But France already has email surveillance.

""Let's have it anyway.""",0,JackofKent,charliehebdo,not_rumour,"""State surveillance of emails will prevent a CharlieHebdo atrocity."" - But France already has email surveillance. ""Let's have it anyway.""",20
"#CharlieHebdo mocked muslims, christians, jewish and buddists none of them responed violently except for muslims! http://t.co/STig34ePar",0,m2aln,charliehebdo,not_rumour,"CharlieHebdo mocked muslims, christians, jewish and buddists none of them responed violently except for muslims!",15
"World leaders condemn the #CharlieHebdo attack as ""barbaric"", ""sickening"" and ""intolerable"". http://t.co/c05qiB7eIu http://t.co/HaijRrbwlz",0,SkyNews,charliehebdo,not_rumour,"World leaders condemn the CharlieHebdo attack as ""barbaric"", ""sickening"" and ""intolerable"".",11
VIDEO Ambulances &amp; police race to site of hostage scene north-east of Paris as #CharlieHebdo gunmen reported killed http://t.co/1X6svwi3zz,0,SkyNews,charliehebdo,not_rumour,VIDEO Ambulances amp police race to site of hostage scene north-east of Paris as CharlieHebdo gunmen reported killed,18
"BREAKING: Reports of shots fired, hostages taken in town Northeast of Paris http://t.co/f30TSVt1yN http://t.co/jeuTP0IOZg",1,Independent,charliehebdo,rumour,"BREAKING Reports of shots fired, hostages taken in town Northeast of Paris",12
Tensions high: French police stop scooter near scene of kosher grocery http://t.co/ezfzdBjrbb http://t.co/MXJqNSM1Jm,0,Independent,charliehebdo,not_rumour,Tensions high French police stop scooter near scene of kosher grocery,11
Update - French interior ministry says incident which led to evacuation of Trocadero near the Eiffel Tower in Paris was a false alarm,1,SkyNewsBreak,charliehebdo,rumour,Update - French interior ministry says incident which led to evacuation of Trocadero near the Eiffel Tower in Paris was a false alarm,23
FM #Steinmeier on #CharlieHebdo attack: Abominable act of terror against the free+critical press is an outright assault on European values.,0,GermanyDiplo,charliehebdo,not_rumour,FM Steinmeier on CharlieHebdo attack Abominable act of terror against the free critical press is an outright assault on European values.,21
"Police: 2 hostage situations near Paris believed to be related to the #CharlieHebdo attack: http://t.co/IbjiiBfUZ8
https://t.co/tY3VFOtLDQ",0,CNN,charliehebdo,not_rumour,Police 2 hostage situations near Paris believed to be related to the CharlieHebdo attack,14
Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H,1,cnnbrk,charliehebdo,rumour,Police taking people out of Paris grocery where hostages were being held.,12
Witnesses say the Charlie Hebdo gunmen identified themselves as members of al-Qaida: http://t.co/WSEe7PGIdY http://t.co/fTzk4xzZIr,1,Slate,charliehebdo,rumour,Witnesses say the Charlie Hebdo gunmen identified themselves as members of al-Qaida,12
"""Love is stronger than hate"" http://t.co/MBLPj31t8i  #CharlieHebdo http://t.co/3BeTrwpgCN",0,pinknews,charliehebdo,not_rumour,"""Love is stronger than hate"" CharlieHebdo",6
"France, turning on your own Muslim citizens &amp; ""blaming Islam"" for #CharlieHebdo feeds the extremists' agenda. Don't help them.",0,WajahatAli,charliehebdo,not_rumour,"France, turning on your own Muslim citizens amp ""blaming Islam"" for CharlieHebdo feeds the extremists' agenda. Don't help them.",19
"RIP #AhmedMerabet, a Muslim police officer murdered trying to save #CharlieHebdo, who mocked his faith. #JeSuisAhmed http://t.co/iNs879Nj8k",0,GlenGilmore,charliehebdo,not_rumour,"RIP AhmedMerabet, a Muslim police officer murdered trying to save CharlieHebdo, who mocked his faith. JeSuisAhmed",16
Saudi Arabia condemns killings at Charlie Hebdo but calls for an international law to criminalise insults to Islam. Amazing!,0,AmalFarahUK,charliehebdo,not_rumour,Saudi Arabia condemns killings at Charlie Hebdo but calls for an international law to criminalise insults to Islam. Amazing!,19
Masked gunmen pictured near #CharlieHebdo offices http://t.co/Zvfj25EnEc http://t.co/qTWhoLqICk,0,MailOnline,charliehebdo,not_rumour,Masked gunmen pictured near CharlieHebdo offices,6
"BREAKING NEWS: Shots Fired, Hostages Taken in Town Northeast of Paris http://t.co/cvtBTLqc6e",1,business,charliehebdo,rumour,"BREAKING NEWS Shots Fired, Hostages Taken in Town Northeast of Paris",11
"Cartoons don't denigrate Islam, executing cartoonists does #charliehebdo @FT http://t.co/BobAEoCk23 via @FT",0,khalafroula,charliehebdo,not_rumour,"Cartoons don't denigrate Islam, executing cartoonists does charliehebdo via",9
"Still amazed by Uderzo's tributes to #CharlieHebdo. He's 87, but style, line, attitude unchanged. #InimitableGaul http://t.co/gerLPc0x3u",0,mihirssharma,charliehebdo,not_rumour,"Still amazed by Uderzo's tributes to CharlieHebdo. He's 87, but style, line, attitude unchanged. InimitableGaul",15
Tonight 7PM: mobilization for #CharlieHebdo freedom of press and democracy on Place de la République in #Paris http://t.co/AKjMGyBzRr,0,adelesmithNYC,charliehebdo,not_rumour,Tonight 7PM mobilization for CharlieHebdo freedom of press and democracy on Place de la Rpublique in Paris,17
This is how France’s top sports newspaper covered the #CharlieHebdo killings. http://t.co/hC19VeONRS http://t.co/6yV9V5nDT9,0,nycjim,charliehebdo,not_rumour,This is how Frances top sports newspaper covered the CharlieHebdo killings.,11
"On the darkest of days, like this, the French philosopher Voltaire perhaps say it best: #CharlieHebdo http://t.co/afM6QJUgrb",0,StianValla,charliehebdo,not_rumour,"On the darkest of days, like this, the French philosopher Voltaire perhaps say it best CharlieHebdo",16
BREAKING: French police: Suspects in newspaper attack appear to have taken a hostage northeast of Paris,1,AP,charliehebdo,rumour,BREAKING French police Suspects in newspaper attack appear to have taken a hostage northeast of Paris,16
"If you're a media outlet reporting on #CharlieHebdo and blurring out the cartoons you're reporting on, you're doing journalism wrong.",0,a_picazo,charliehebdo,not_rumour,"If you're a media outlet reporting on CharlieHebdo and blurring out the cartoons you're reporting on, you're doing journalism wrong.",20
There is no death penalty in France. Good that those terrorist killers are killed. #CharlieHebdo,0,taslimanasreen,charliehebdo,not_rumour,There is no death penalty in France. Good that those terrorist killers are killed. CharlieHebdo,15
"#CharlieHebdo Shooting Video Uncensored: http://t.co/6m6DuFb8i3
#ParisShooting #parisattack #franceattack #FranceShooting",0,SmartestConman,charliehebdo,not_rumour,CharlieHebdo Shooting Video Uncensored ParisShooting parisattack franceattack FranceShooting,8
Why @CNN isn't publishing the #CharlieHebdo cartoons http://t.co/b11gbLTCbm http://t.co/jQ7jyAowvW,0,CNNMoney,charliehebdo,not_rumour,Why isn't publishing the CharlieHebdo cartoons,6
Several mosques in France allegedly attacked after the #CharlieHebdo massacre: http://t.co/nAXb9CjxPw http://t.co/N04rvxa6B4,0,vicenews,charliehebdo,not_rumour,Several mosques in France allegedly attacked after the CharlieHebdo massacre,10
"And a cartoon for today by @davpope 
(via @BklynMiddleton &amp; @DAaronovitch)
#CharlieHebdo #JeSuisCharlie http://t.co/1FUwGkwqvP",0,mrjohnofarrell,charliehebdo,not_rumour,And a cartoon for today by via amp CharlieHebdo JeSuisCharlie,10
#BREAKING Paris massacre suspects holding one hostage: police source,1,AFP,charliehebdo,rumour,BREAKING Paris massacre suspects holding one hostage police source,9
Gendarmerie arrive at the hostage taking in Dammartin-en-Goele. Latest: http://t.co/7N7uvClhWY (Pic:Martmann/Reuters) http://t.co/kntlzzmvHm,1,Telegraph,charliehebdo,rumour,Gendarmerie arrive at the hostage taking in Dammartin-en-Goele. Latest Pic Martmann Reuters,12
Armed French Police At Trocadero In Paris http://t.co/ZpJZ7M5ns3,1,SkyNews,charliehebdo,rumour,Armed French Police At Trocadero In Paris,7
I normally don't do politics on here but totally shocked by the events of yesterday and heartened by the world's reaction #JeSuisCharlie,0,RattyBurvil,charliehebdo,not_rumour,I normally don't do politics on here but totally shocked by the events of yesterday and heartened by the world's reaction JeSuisCharlie,22
Here is a 1st list of the demonstrations planned today throughout France to pay tribute to #CharlieHebdo &amp; to protest http://t.co/4HvlTG6Jvn,0,AgnesCPoirier,charliehebdo,not_rumour,Here is a 1st list of the demonstrations planned today throughout France to pay tribute to CharlieHebdo amp to protest,20
URGENT: French police release names and mug shots of suspects in Montrouge shooting http://t.co/cI8cztQjE6 http://t.co/HGuR2X3Y6A,0,RT_com,charliehebdo,not_rumour,URGENT French police release names and mug shots of suspects in Montrouge shooting,13
Paris terror attacks: six explosions heard at kosher supermarket in Paris – live updates http://t.co/mtPv1mMS0D,0,guardian,charliehebdo,not_rumour,Paris terror attacks six explosions heard at kosher supermarket in Paris live updates,13
