text,is_rumor,user.handle,topic,label,cleaned_tweet,word_count
"I asked PD about charges that ppl were tear gassed on their porches. Said ""we were too. Depends on how wind is blowing."" #ferguson",0,jelani9,ferguson,not_rumour,"I asked PD about charges that ppl were tear gassed on their porches. Said ""we were too. Depends on how wind is blowing."" ferguson",24
NO VIOLENCE! JUST JUSTICE! #ferguson https://t.co/3R6rTtmvzW,0,AntonioFrench,ferguson,not_rumour,NO VIOLENCE! JUST JUSTICE! ferguson,5
"Downtown Kandahar, Afghanistan, I think. Or #Ferguson, Mo. Someone help with location. http://t.co/wLpoEPDnqJ",0,PaulSzoldra,ferguson,not_rumour,"Downtown Kandahar, Afghanistan, I think. Or Ferguson, Mo. Someone help with location.",12
"Federal grants drive cop militarization: in '12 St. Louis County got Bearcat armored vehicle, other goodies http://t.co/uZymzagDmU #ferguson",0,walterolson,ferguson,not_rumour,"Federal grants drive cop militarization in '12 St. Louis County got Bearcat armored vehicle, other goodies ferguson",17
"Cops or Soldiers? Pentagon, DHS Helped Arm Police in #Ferguson with Equipment Used in War http://t.co/HDGm3wFUL7 http://t.co/qRH4Y1nWPy",0,democracynow,ferguson,not_rumour,"Cops or Soldiers? Pentagon, DHS Helped Arm Police in Ferguson with Equipment Used in War",15
"No-fly zones, military police, teargas, censorship, machine guns. In response to the murder of an innocent kid. We're fucked. #Ferguson.",0,umairh,ferguson,not_rumour,"No-fly zones, military police, teargas, censorship, machine guns. In response to the murder of an innocent kid. We're fucked. Ferguson.",20
Chief seems to make it very clear that shooter did NOT write an incident report. 5th Amendment. #Ferguson,1,Lawrence,ferguson,rumour,Chief seems to make it very clear that shooter did NOT write an incident report. 5th Amendment. Ferguson,18
#Ferguson police: Officer involved in fatal shooting of Michael Brown didn't know he was suspect in alleged robbery. http://t.co/L6bieyrz2a,1,WSJ,ferguson,rumour,Ferguson police Officer involved in fatal shooting of Michael Brown didn't know he was suspect in alleged robbery.,18
"Protesters asking: ""what are we doing wrong"" as police advance. Police dogs barking. #MikeBrown #Ferguson",0,KoranAddo,ferguson,not_rumour,"Protesters asking ""what are we doing wrong"" as police advance. Police dogs barking. MikeBrown Ferguson",15
Palestinians in #Gaza/West Bank have been showing support for #Ferguson. Even offering tips on dealing with teargas. http://t.co/Gc6ykBMU1l,0,JFXM,ferguson,not_rumour,Palestinians in Gaza West Bank have been showing support for Ferguson. Even offering tips on dealing with teargas.,18
BREAKING: Lawyer says that Brown's friend confirms that he did take the cigarillos (via. MSNBC) http://t.co/G6wckF1hVm #Ferguson,1,TheAnonMessage2,ferguson,rumour,BREAKING Lawyer says that Brown's friend confirms that he did take the cigarillos via. MSNBC Ferguson,16
"Photo taken by @FroGoddess ""thanks for the advice #Palestine"" - #Ferguson #STL #MikeBrown http://t.co/UkfKu2Zzdl",0,Nettaaaaaaaa,ferguson,not_rumour,"Photo taken by ""thanks for the advice Palestine"" - Ferguson STL MikeBrown",12
"So a large Negro robbed a store and then the cops saw a large Negro.

WHAT WERE THEY SUPPOSED TO DO?!?!

Perhaps not execute him. #Ferguson",1,elonjames,ferguson,rumour,So a large Negro robbed a store and then the cops saw a large Negro. WHAT WERE THEY SUPPOSED TO DO?!?! Perhaps not execute him. Ferguson,26
It appears that #Ferguson PD are trying to assassinate Mike Brown's character after literally assassinating Mike Brown.,1,flavius217,ferguson,rumour,It appears that Ferguson PD are trying to assassinate Mike Brown's character after literally assassinating Mike Brown.,17
"Police have thrown something at the crowd. Not sure what tho. Protester says ""they have enough bullets for everybody down here #Ferguson",1,Nettaaaaaaaa,ferguson,rumour,"Police have thrown something at the crowd. Not sure what tho. Protester says ""they have enough bullets for everybody down here Ferguson",22
Photos from #Ferguson and 1960s protests side by side show not much has changed in the past 50 years http://t.co/ELVgaAwURj,0,HuffingtonPost,ferguson,not_rumour,Photos from Ferguson and 1960s protests side by side show not much has changed in the past 50 years,19
Don't get confused: rage is the right response to what happened in #Ferguson. http://t.co/cQr7vRI59I http://t.co/zVjOuMcV7L,0,TheRoot,ferguson,not_rumour,Don't get confused rage is the right response to what happened in Ferguson.,13
New link: #Ferguson police release video they say shows a robbery involving #MichaelBrown: http://t.co/GMDuU33oed http://t.co/RaAWvjcWNu,1,CNNVideo,ferguson,rumour,New link Ferguson police release video they say shows a robbery involving MichaelBrown,13
Technology can be used to expand democracy or enforce tyranny. Where we draw the line matters. #Ferguson http://t.co/d0DUaTczyW,0,fightfortheftr,ferguson,not_rumour,Technology can be used to expand democracy or enforce tyranny. Where we draw the line matters. Ferguson,17
Community organizations on-site in #Ferguson http://t.co/mDz9Z9dque,0,AntonioFrench,ferguson,not_rumour,Community organizations on-site in Ferguson,5
"And let's be honest: if an unarmed white male was gunned down by police, the NRA and Tea Party would be marching on Washington. #Ferguson",0,cmclymer,ferguson,not_rumour,"And let's be honest if an unarmed white male was gunned down by police, the NRA and Tea Party would be marching on Washington. Ferguson",25
When white folks start discussing how POC should respond to blatant or covert racism &amp; oppression. -_- #Ferguson http://t.co/bjqZDZFOCY,0,ForRevolution,ferguson,not_rumour,When white folks start discussing how POC should respond to blatant or covert racism amp oppression. - - Ferguson,19
Maybe the protestors in #Ferguson Should dress as Klan members. The police will protect them. http://t.co/6Xo91Dc69M,0,Astro_Hanso,ferguson,not_rumour,Maybe the protestors in Ferguson Should dress as Klan members. The police will protect them.,15
Thousands of New Yorkers shut down Times Square in support of #JusticeForMikeBrown #Ferguson http://t.co/4YiZ7WPjuR,0,OccupyLondon,ferguson,not_rumour,Thousands of New Yorkers shut down Times Square in support of JusticeForMikeBrown Ferguson,13
"All weekend ppl will be talking about the ""robbery"" instead of the shooting bc #Ferguson PD didn't release any info about the shooting.",1,AngryBlackLady,ferguson,rumour,"All weekend ppl will be talking about the ""robbery"" instead of the shooting bc Ferguson PD didn't release any info about the shooting.",23
"""The officers were literally putting hands on media personnel, throwing people..."" http://t.co/7QTY8soT46 #Ferguson",1,YourAnonNews,ferguson,rumour,"""The officers were literally putting hands on media personnel, throwing people..."" Ferguson",12
"@GovJayNixon: ""I think the focal point here still remains to determine how and why #MichaelBrown was killed and to seek justice."" #Ferguson",0,AntonioFrench,ferguson,not_rumour,"""I think the focal point here still remains to determine how and why MichaelBrown was killed and to seek justice."" Ferguson",21
"Right now in #Ferguson, MO following the killing of 17-year-old #MikeBrown http://t.co/caqdthrkq0",0,AntonioFrench,ferguson,not_rumour,"Right now in Ferguson, MO following the killing of 17-year-old MikeBrown",11
There's still no justification stated for #MikeBrown to be shot to death. #Ferguson,0,TheAnonMessage2,ferguson,not_rumour,There's still no justification stated for MikeBrown to be shot to death. Ferguson,13
"#Ferguson is 60% black, but virtually all its cops are white. http://t.co/U7Yk4s4nyE http://t.co/gHlnoPH4dK",0,MotherJones,ferguson,not_rumour,"Ferguson is 60 black, but virtually all its cops are white.",11
'Not Open For Discussion'—SWAT Tells Protesters In #Ferguson To Leave http://t.co/ULtXIi88Ah http://t.co/wLpoEPDnqJ (Photo: @BmoreConetta),0,PaulSzoldra,ferguson,not_rumour,'Not Open For Discussion'SWAT Tells Protesters In Ferguson To Leave Photo,11
"Heading to #ferguson after rally, #michaelbrown's mother didn't speak, but thanked supporters http://t.co/uE33pZXz43",0,aaronernst,ferguson,not_rumour,"Heading to ferguson after rally, michaelbrown's mother didn't speak, but thanked supporters",12
Let me be very clear: The #Ferguson police and America are playing with fire if there is an attempt to justify the murder of #MikeBrown,0,AfricanaCarr,ferguson,not_rumour,Let me be very clear The Ferguson police and America are playing with fire if there is an attempt to justify the murder of MikeBrown,25
"An observation from yrs in practice - if it takes you 5 days to get your story out &amp; it doesn't make sense, it's probably not true #Ferguson",1,scarylawyerguy,ferguson,rumour,"An observation from yrs in practice - if it takes you 5 days to get your story out amp it doesn't make sense, it's probably not true Ferguson",28
It's not #MikeBrown in those #Ferguson police video stills. Not unless he changed his shoes after the robbery but before he met the officer.,1,jaelithe,ferguson,rumour,It's not MikeBrown in those Ferguson police video stills. Not unless he changed his shoes after the robbery but before he met the officer.,24
A young woman right before she was arrested because she wouldn't move... #Ferguson http://t.co/wP8iQUvemv,0,elonjames,ferguson,not_rumour,A young woman right before she was arrested because she wouldn't move... Ferguson,13
"Mound City Bar Association has agreed to donate their time PRO BONO, for ANY WITNESSES that would like to come forward. #Ferguson #MikeBrown",0,Nettaaaaaaaa,ferguson,not_rumour,"Mound City Bar Association has agreed to donate their time PRO BONO, for ANY WITNESSES that would like to come forward. Ferguson MikeBrown",23
Protestors outside #Ferguson police dept now http://t.co/VYsGspeKPB,0,AntonioFrench,ferguson,not_rumour,Protestors outside Ferguson police dept now,6
What a difference a day makes. http://t.co/7ojFubJi93 #Ferguson http://t.co/bnUftyC9Bi,0,HuffPostPol,ferguson,not_rumour,What a difference a day makes. Ferguson,7
They broke out the terrorist response gear for citizens in #Ferguson protesting cold blooded police murder. Are we still in America??,0,PlayVicious,ferguson,not_rumour,They broke out the terrorist response gear for citizens in Ferguson protesting cold blooded police murder. Are we still in America??,21
"Despite the latest blunder of the #Ferguson police department, I am hopeful for another night of #PeaceInFerguson.",0,AntonioFrench,ferguson,not_rumour,"Despite the latest blunder of the Ferguson police department, I am hopeful for another night of PeaceInFerguson.",17
Amerika appears to be awash in all manner of #terrorism. Much of it state-sponsored. #Ferguson #MikeBrown #Racism #p2 http://t.co/PqIKIbVGtf,0,bjork55,ferguson,not_rumour,Amerika appears to be awash in all manner of terrorism. Much of it state-sponsored. Ferguson MikeBrown Racism p2,18
today #MichaelBrown would've completed his 1st week of college &amp; #Ferguson police chief spent most time suggesting he's the criminal,1,MichaelaAngelaD,ferguson,rumour,today MichaelBrown would've completed his 1st week of college amp Ferguson police chief spent most time suggesting he's the criminal,20
If there is surveillance of a robbery why release stills and not the video itself? #Ferguson,1,zellieimani,ferguson,rumour,If there is surveillance of a robbery why release stills and not the video itself? Ferguson,16
"""Da man wit the chips"" in this iconic photo from #Ferguson has been identified. http://t.co/20Cn7JKmTU http://t.co/ES4SXqalOf",0,mashable,ferguson,not_rumour,"""Da man wit the chips"" in this iconic photo from Ferguson has been identified.",14
Stewart drives over guy kills him. News is everywhere. Cops fire 10 bullets into unarmed black. Not even covered. Good job media. #Ferguson,0,BWildeCTV,ferguson,not_rumour,Stewart drives over guy kills him. News is everywhere. Cops fire 10 bullets into unarmed black. Not even covered. Good job media. Ferguson,23
"Police still at one end of W. Florissant, protesters now at Greater St. Mark Church. #Ferguson p/v @JustinGlawe http://t.co/ujLgUmKLNS",0,syndicalisms,ferguson,not_rumour,"Police still at one end of W. Florissant, protesters now at Greater St. Mark Church. Ferguson p v",18
At the #Ferguson police dept headquarters https://t.co/jIaKhelaAk,0,AntonioFrench,ferguson,not_rumour,At the Ferguson police dept headquarters,6
They released that information this morning about the robbery KNOWING #MikeBrown wasn't stopped for it? Explain why. EXPLAIN. WHY. #Ferguson,1,elonjames,ferguson,rumour,They released that information this morning about the robbery KNOWING MikeBrown wasn't stopped for it? Explain why. EXPLAIN. WHY. Ferguson,20
"On local tv now, @LauraKHettiger reports shooting victim last night in #Ferguson was 19-year-old male, shot multiple times by county police",0,WesleyLowery,ferguson,not_rumour,"On local tv now, reports shooting victim last night in Ferguson was 19-year-old male, shot multiple times by county police",20
There was only one TV reporter at #Ferguson protests last night. Most left earlier fearing violence. Yet only violence was cop's bullets!,1,MichaelSkolnik,ferguson,rumour,There was only one TV reporter at Ferguson protests last night. Most left earlier fearing violence. Yet only violence was cop's bullets!,22
"""@smokey: ""You can't jump over a murder &amp; talk to me about some cigars…""  @thereval @newsone #Ferguson"" #KeepingItRealRadio",1,TheRevAl,ferguson,rumour,""" ""You can't jump over a murder amp talk to me about some cigars"" Ferguson"" KeepingItRealRadio",16
"#Ferguson chief tells me he ""didn't know"" media was at @QuikTrip. Newser now 25 minutes late @kmov #MikeBrown http://t.co/2ucckGwtHZ",0,LauraKHettiger,ferguson,not_rumour,"Ferguson chief tells me he ""didn't know"" media was at . Newser now 25 minutes late MikeBrown",17
"Hey Obama &amp; FBI Here's A BIG LEAD 4 U! Look what's being handed out 2 #Ferguson Rioters, talk 2 the Sponsors!

#tcot http://t.co/wJlOkoUPFc",0,AmyMek,ferguson,not_rumour,"Hey Obama amp FBI Here's A BIG LEAD 4 U! Look what's being handed out 2 Ferguson Rioters, talk 2 the Sponsors! tcot",23
"""Please don't let me die."" #kimanigray #lastwords #policeagression #ferguson #michealbrown http://t.co/9oZNLJHg0n",0,shebe86,ferguson,not_rumour,"""Please don't let me die."" kimanigray lastwords policeagression ferguson michealbrown",10
*church fan* RT @Sherrea_D: Where's the #NRA's call for blacks to arm themselves against the police? #MikeBrown #Ferguson,0,brokeymcpoverty,ferguson,not_rumour,church fan RT Where's the NRA's call for blacks to arm themselves against the police? MikeBrown Ferguson,17
#Ferguson chief says officer Darren Wilson devastated. Mike Brown unavailable for comment about his feelings because dead.,0,TUSK81,ferguson,not_rumour,Ferguson chief says officer Darren Wilson devastated. Mike Brown unavailable for comment about his feelings because dead.,17
"#MikeBrown's mother: ""Police not telling us nothing, cause they have nothing to say."" #Ferguson http://t.co/P7QwG3sTru",0,MichaelSkolnik,ferguson,not_rumour,"MikeBrown's mother ""Police not telling us nothing, cause they have nothing to say."" Ferguson",14
People marching to the #Ferguson Police Dept headquarters following the killing of a 17-year-old boy. http://t.co/ROvs3mXYMM,0,AntonioFrench,ferguson,not_rumour,People marching to the Ferguson Police Dept headquarters following the killing of a 17-year-old boy.,15
Interview with mother of victim. The police wouldn't let her ID her own son http://t.co/jUonPxq4TW #Ferguson,0,sarahkendzior,ferguson,not_rumour,Interview with mother of victim. The police wouldn't let her ID her own son Ferguson,15
We will be free when we learn to stand together and fight. #allthatandabagofchips (based on a photo from #ferguson) http://t.co/Zo6YiAxF5H,0,sabokitty,ferguson,not_rumour,We will be free when we learn to stand together and fight. allthatandabagofchips based on a photo from ferguson,19
"This is not a ""black"" loss. This is a loss for America, and everyone should be concerned, outraged &amp; involved. #Ferguson",0,QuiltingMuriel,ferguson,not_rumour,"This is not a ""black"" loss. This is a loss for America, and everyone should be concerned, outraged amp involved. Ferguson",21
"#Ferguson PD charged #HenryDavis w/ ""destruction of property"" for bleeding on their uniforms: http://t.co/qQWPClW3tG http://t.co/5U3nMoMiF2",1,SoulRevision,ferguson,rumour,"Ferguson PD charged HenryDavis w ""destruction of property"" for bleeding on their uniforms",13
Ferguson police chief speaks with protesters early Friday am. #ferguson http://t.co/uFHeK4MyxT,0,CNNKatelyn,ferguson,not_rumour,Ferguson police chief speaks with protesters early Friday am. ferguson,10
"The whistleblower said they would often have ""Black day"" or ""tan day"" to just arrest Black or Brown people by the #StLouis PD. #Ferguson",0,drgoddess,ferguson,not_rumour,"The whistleblower said they would often have ""Black day"" or ""tan day"" to just arrest Black or Brown people by the StLouis PD. Ferguson",24
Just as the Founding Fathers intended. RT @BmoreConetta: Current situation in #ferguson http://t.co/QVNG2ZmlxV,0,fordm,ferguson,not_rumour,Just as the Founding Fathers intended. RT Current situation in ferguson,11
A woman in #Ferguson was shot in head last night and released this selfie. Conflicting reports of how it happened: http://t.co/25WX6EkquG,1,MichaelSkolnik,ferguson,rumour,A woman in Ferguson was shot in head last night and released this selfie. Conflicting reports of how it happened,20
Police in #Ferguson once charged a man for bleeding on their uniforms after 4 of them beat him http://t.co/op11jbVEUq http://t.co/crECAGF4t0,1,Ian56789,ferguson,rumour,Police in Ferguson once charged a man for bleeding on their uniforms after 4 of them beat him,18
I'd be more inclined to take the #Ferguson PD account seriously if they hadn't been so careful to confiscate all video evidence beforehand.,1,iboudreau,ferguson,rumour,I'd be more inclined to take the Ferguson PD account seriously if they hadn't been so careful to confiscate all video evidence beforehand.,23
"RETWEET!!! Before any cops were called, before anyone knew he was killed! One of them is his killer #ferguson http://t.co/MGqiSoj1Ab",0,nicklito_,ferguson,not_rumour,"RETWEET!!! Before any cops were called, before anyone knew he was killed! One of them is his killer ferguson",19
Why we need brave journalists: http://t.co/Oy2lnFafve #Ferguson,0,TEDTalks,ferguson,not_rumour,Why we need brave journalists Ferguson,6
A man picks up burning tear gas can and throws it back at police. #ferguson pic by @kodacohen http://t.co/qd9LjGNenk #hero,0,Copwatch,ferguson,not_rumour,A man picks up burning tear gas can and throws it back at police. ferguson pic by hero,18
Thank you PBO. #Ferguson #MikeBrown http://t.co/TtTBLTrz0g,0,NoShock,ferguson,not_rumour,Thank you PBO. Ferguson MikeBrown,5
Second lawsuit filed yesterday by @aclu_mo to protect #right2photograph &amp; video police public activity in #Ferguson http://t.co/yMVAOOh5xD,0,ACLU,ferguson,not_rumour,Second lawsuit filed yesterday by to protect right2photograph amp video police public activity in Ferguson,15
"#ferguson This records to secure servers, prevents deletion if phone seized Android: https://t.co/UkumZnPFSf
iPhone: https://t.co/m1Tol297At",0,SOSpodcast,ferguson,not_rumour,"ferguson This records to secure servers, prevents deletion if phone seized Android iPhone",13
#Ferguson protestors have shut down a major intersection  https://t.co/2sLJdYKrP4,0,Dreamdefenders,ferguson,not_rumour,Ferguson protestors have shut down a major intersection,8
When #Ferguson is just a town again - not a Twitter trend or a news story - a mother will still be without her son. http://t.co/mieUXka06T,0,KhaledBeydoun,ferguson,not_rumour,When Ferguson is just a town again - not a Twitter trend or a news story - a mother will still be without her son.,25
Witness: Police allegedly stopped Mike Brown after yelling at him to walk on sidewalk. #Ferguson http://t.co/XG00R6w0k6,1,MichaelSkolnik,ferguson,rumour,Witness Police allegedly stopped Mike Brown after yelling at him to walk on sidewalk. Ferguson,15
"Captain Johnson: ""This is our opportunity to show that you can trust (police)."" #Ferguson",0,AntonioFrench,ferguson,not_rumour,"Captain Johnson ""This is our opportunity to show that you can trust police ."" Ferguson",15
"One pattern of the last few days: After police move the media out of the area, they become more heavy-handed and violent. #Ferguson",0,AntonioFrench,ferguson,not_rumour,"One pattern of the last few days After police move the media out of the area, they become more heavy-handed and violent. Ferguson",23
"The #Ferguson chief, the County chief, County prosecutor, and @CharlieADooley need to reach out to the family and promise justice TONIGHT.",0,AntonioFrench,ferguson,not_rumour,"The Ferguson chief, the County chief, County prosecutor, and need to reach out to the family and promise justice TONIGHT.",20
"Captain Johnson: ""In our anger we have to make sure we don't burn down our own house."" #Ferguson",0,AntonioFrench,ferguson,not_rumour,"Captain Johnson ""In our anger we have to make sure we don't burn down our own house."" Ferguson",18
"what the FUCK are you looking at through a MOUNTED GUN SCOPE. they're PROTESTORS, not insurgents. #Ferguson http://t.co/NGBe1T2AHj",0,BranTheDon_,ferguson,not_rumour,"what the FUCK are you looking at through a MOUNTED GUN SCOPE. they're PROTESTORS, not insurgents. Ferguson",17
A witness describes the use of tear gas tonight. #Ferguson http://t.co/B6vi7M10ck,0,AntonioFrench,ferguson,not_rumour,A witness describes the use of tear gas tonight. Ferguson,10
Police in St. Louis County say an officer shot and critically wounded a suspect early this morning near #Ferguson http://t.co/htLmEiuCS5,1,kmoxnews,ferguson,rumour,Police in St. Louis County say an officer shot and critically wounded a suspect early this morning near Ferguson,19
Mike Brown does not have to be perfect for his life to have value. #MikeBrown is not on trial. He is a homicide victim.  #Ferguson,0,TheEyeOfControl,ferguson,not_rumour,Mike Brown does not have to be perfect for his life to have value. MikeBrown is not on trial. He is a homicide victim. Ferguson,25
"The courage it takes to to write these words down, much less display them to the world #Ferguson #MikeBrown http://t.co/6lt6JlBKCC",0,caulkthewagon,ferguson,not_rumour,"The courage it takes to to write these words down, much less display them to the world Ferguson MikeBrown",19
2 of the 4 police departments rampaging through #Ferguson were trained by Israel in methods of domination and control http://t.co/ztZUZpzHJb,1,RaniaKhalek,ferguson,rumour,2 of the 4 police departments rampaging through Ferguson were trained by Israel in methods of domination and control,19
"If we shot everyone in the street for stealing, imagine the carnage on Wall St. #mikebrown #ferguson",1,originalgriz,ferguson,rumour,"If we shot everyone in the street for stealing, imagine the carnage on Wall St. mikebrown ferguson",17
"Stephen Hawking's boycott hits Israel where it hurts;
rejection comes from a famous scientist now
#Ferguson  #Gaza http://t.co/QrWnHpE2cI",0,DrBasselAbuward,ferguson,not_rumour,Stephen Hawking's boycott hits Israel where it hurts rejection comes from a famous scientist now Ferguson Gaza,17
Obama has militarized every government agency there is. THIS is big government. #morningjoe #Ferguson http://t.co/SGOPtKpAqk,0,BlackIrishI,ferguson,not_rumour,Obama has militarized every government agency there is. THIS is big government. morningjoe Ferguson,14
"The police in #Ferguson are using military suppression tactics on unarmed civilians. That's not law enforcement, b.",0,PlayVicious,ferguson,not_rumour,"The police in Ferguson are using military suppression tactics on unarmed civilians. That's not law enforcement, b.",17
"Michael Jackson: ""It doesn't matter if you're black or white.""
Reality: #Ferguson #MikeBrown 
The War isn't on whites http://t.co/0rW38CxQjn",0,Marmel,ferguson,not_rumour,"Michael Jackson ""It doesn't matter if you're black or white."" Reality Ferguson MikeBrown The War isn't on whites",18
There's cameras on every corner of the hood.  Let's out cameras on every cop.  What do you have to hide? #Ferguson http://t.co/76T6HmnsnS,0,Dreamdefenders,ferguson,not_rumour,There's cameras on every corner of the hood. Let's out cameras on every cop. What do you have to hide? Ferguson,21
